state,r_angstrom,supplied_cm,refined_cm
3,1.2604670558798998,9113.501988959966,9112.602037419945
3,1.2625938281901585,9047.032498245684,9046.171494171294
3,1.264720600500417,8983.48127825712,8982.658701586362
3,1.2668473728106755,8922.81221744379,8922.027554001397
3,1.268974145120934,8864.989537942085,8864.242279375338
3,1.2711009174311927,8809.97779308019,8809.267436795426
3,1.2732276897414512,8757.7418648975,8757.067913997285
3,1.2753544620517097,8708.2469616784,8707.608924899416
3,1.2774812343619684,8661.458615500489,8660.85600715204
3,1.2796080066722268,8617.342679797048,8616.775019700266
3,1.2817347789824853,8575.865326933763,8575.33214036145
3,1.2838615512927438,8536.993045799636,8536.493863416761
3,1.2859883236030025,8500.692639412015,8500.22699721684
3,1.288115095913261,8466.931222535692,8466.49866180155
3,1.2902418682235195,8435.676219315985,8435.276286533677
3,1.2923686405337782,8406.89536092579,8406.527607746597
3,1.2944954128440367,8380.556683226529,8380.220666405843
3,1.2966221851542952,8356.628524442885,8356.32380578446
3,1.2987489574645537,8335.079522851362,8334.805669152145
3,1.3008757297748124,8315.878614482537,8315.635197478116
3,1.3030025020850708,8298.995030836986,8298.781627147608
3,1.3051292743953293,8284.3982966148,8284.214487691985
3,1.307256046705588,8272.058227458656,8271.903599532388
3,1.3093828190158465,8261.944927710407,8261.819071736893
3,1.311509591326105,8254.028788181075,8253.931299791055
3,1.3136363636363635,8248.280483934248,8248.210963381895
3,1.3157631359466222,8244.670972082806,8244.629024195152
3,1.3178899082568807,8243.171489598928,8243.156723725846
3,1.3200166805671394,8243.753739102824,8243.765778554429
3,1.3221434528773979,8246.391121015698,8246.429612628901
3,1.3242702251876564,8251.057823860523,8251.122417309869
3,1.3263969974979148,8257.728115604768,8257.81846287204
3,1.3285237698081733,8266.376355918888,8266.492111453823
3,1.330650542118432,8276.97701139392,8277.117832261549
3,1.3327773144286905,8289.504669575714,8289.670215591022
3,1.3349040867389492,8303.934051874226,8304.123985724826
3,1.3370308590492077,8320.240025404399,8320.454012761917
3,1.3391576313594662,8338.397613813468,8338.635323434259
3,1.3412844036697247,8358.382007147602,8358.643110963445
3,1.3434111759799832,8380.168570809064,8380.452744008413
3,1.3455379482902419,8403.732853653255,8404.039774753637
3,1.3476647206005004,8429.050595273215,8429.379946185334
3,1.349791492910759,8456.097732517495,8456.44919860156
3,1.3519182652210175,8484.850405285433,8485.223675400215
3,1.354045037531276,8515.28496164234,8515.679728187453
3,1.3561718098415345,8547.377962295272,8547.793921247136
3,1.358298582151793,8581.106184468566,8581.543035410481
3,1.3604253544620517,8616.44662521658,8616.904071363344
3,1.3625521267723102,8653.376504209591,8653.854252427043
3,1.364678899082569,8691.873266027269,8692.371026847155
3,1.3668056713928274,8731.91458199253,8732.432069623017
3,1.3689324437030859,8773.478351577303,8774.015283909495
3,1.3710592160133444,8816.542703410085,8817.098802020868
3,1.3731859883236028,8861.085995913993,8861.660986065475
3,1.3753127606338615,8907.08681760251,8907.680428238364
3,1.37743953294412,8954.523987058874,8955.135950797834
3,1.3795663052543787,9003.376552623864,9004.00660575062
3,1.3816930775646372,9053.623791815287,9054.271674269005
3,1.3838198498748957,9105.245210501598,9105.910665862284
3,1.3859466221851542,9158.220541850593,9158.903317323497
3,1.3880733944954127,9212.529745073274,9213.229591471514
3,1.3902001668056714,9268.153003981759,9268.869675707334
3,1.3923269391159299,9325.070725379092,9325.803980402441
3,1.3944537114261886,9383.263537297917,9384.01313713617
3,1.396580483736447,9442.712287103775,9443.477996797817
3,1.3987072560467055,9503.398039478205,9504.17962756869
3,1.400834028356964,9565.302074295563,9566.099312797965
3,1.4029608006672225,9628.405884406926,9629.21854878572
3,1.4050875729774812,9692.69117334342,9693.519042485532
3,1.4072143452877397,9758.139852950648,9758.982709138156
3,1.4093411175979984,9824.734040965084,9825.591669847352
3,1.411467889908257,9892.456058542535,9893.328249107744
3,1.4135946622185154,9961.288427748226,9962.174972294406
3,1.4157214345287739,10031.213869017185,10032.114563122786
3,1.4178482068390323,10102.215298593183,10103.129941087198
3,1.419974979149291,10174.27582595375,10175.20421888547
3,1.4221017514595498,10247.378751228234,10248.320699836599
3,1.4242285237698082,10321.507562615392,10322.462875298002
3,1.4263552960800667,10396.6459338064,10397.614422088198
3,1.4284820683903252,10472.777721418646,10473.759199920249
3,1.4306088407005837,10549.886962445351,10550.88124885108
3,1.4327356130108422,10627.957871725439,10628.964786751007
3,1.4348623853211009,10706.974839437773,10707.994206797663
3,1.4369891576313596,10786.922428623384,10787.954074997893
3,1.439115929941618,10867.78537273905,10868.829127740988
3,1.4412427022518766,10949.54857324513,10950.604269386178
3,1.443369474562135,11032.197097230186,11033.264569886891
3,1.4454962468723935,11115.716175074767,11116.795262454149
3,1.447623019182652,11200.091198156277,11201.181741261056
3,1.4497497914929107,11285.307716596602,11286.409559190008
3,1.4518765638031694,11371.351437053954,11372.464425624099
3,1.454003336113428,11458.2082205601,11459.33220428391
3,1.4561301084236864,11545.86408040394,11546.998911110608
3,1.4582568807339449,11634.30518006209,11635.45071219603
3,1.4603836530442034,11723.517831177063,11724.673921760372
3,1.4625104253544619,11813.48849158337,11814.655000177729
3,1.4646371976647206,11904.203763381698,11905.38055204973
3,1.4667639699749793,11995.65039106111,11996.837324327173
3,1.4688907422852377,12087.815259669227,12089.01220447958
3,1.4710175145954962,12180.685393030019,12181.892218712412
3,1.4731442869057547,12274.247952008796,12275.464530231386
3,1.4752710592160132,12368.49023282389,12369.716437553543
3,1.477397831526272,12463.399665404384,12464.63537286429
3,1.4795246038365304,12558.963811793152,12560.208900419748
3,1.481651376146789,12655.170364594429,12656.42471499366
3,1.4837781484570476,12752.007145464893,12753.270640367742
3,1.485904920767306,12849.462103647511,12850.734627864807
3,1.4880316930775646,12947.523314546868,12948.804754923374
3,1.490158465387823,13046.178978345095,13047.469223712877
3,1.4922852376980817,13145.41741865718,13146.716359788195
3,1.4944120100083402,13245.227081224451,13246.534610782455
3,1.496538782318599,13345.59653264525,13346.912545136878
3,1.4986655546288574,13446.514459141192,13447.838850866357
3,1.500792326939116,13547.969665358163,13549.302334359694
3,1.5029190992493744,13649.95107320051,13651.291919213008
3,1.5050458715596329,13752.447720697237,13753.796645095259
3,1.5071726438698916,13855.448760898955,13856.805666644412
3,1.50929941618015,13958.943460804207,13960.308252393075
3,1.5114261884904088,14062.921200314053,14064.293783722354
3,1.5135529608006673,14167.37147121333,14168.75175384242
3,1.5156797331109257,14272.283876177684,14273.671766798861
3,1.5178065054211842,14377.648127804798,14379.043536503246
3,1.5199332777314427,14483.454047668733,14484.856885786803
3,1.5220600500417014,14589.691565396122,14591.101745475993
3,1.52418682235196,14696.350717762933,14697.768153488669
3,1.5263135946622186,14803.4216478108,14804.846253949792
3,1.528440366972477,14910.89460398144,14912.326296325336
3,1.5305671392827356,15018.759939268388,15020.19863457344
3,1.532693911592994,15127.008110384626,15128.453726311565
3,1.5348206839032525,15235.629676945202,15237.082131998617
3,1.5369474562135113,15344.615300663732,15346.074514131007
3,1.5390742285237697,15453.955744561717,15455.421636451538
3,1.5412010008340284,15563.641872189843,15565.11436317036
3,1.543327773144287,15673.664646860056,15675.143658196645
3,1.5454545454545454,15784.015130887761,15785.500584380537
3,1.547581317764804,15894.684484843068,15896.176302764057
3,1.5497080900750624,16005.663966810302,16007.162071840414
3,1.551834862385321,16116.944931654976,16118.449246820783
3,1.5539616346955796,16228.518830297382,16230.029278907708
3,1.5560884070058383,16340.377208992213,16341.893714574631
3,1.5582151793160968,16452.511708613223,16454.03419485046
3,1.5603419516263553,16564.91406394261,16566.442454608925
3,1.5624687239366137,16677.576102964173,16679.110321861725
3,1.5645954962468722,16790.48974615979,16792.029717055084
3,1.566722268557131,16903.6470058087,16905.192652369093
3,1.5688490408673894,17017.039985288873,17018.591231019236
3,1.5709758131776481,17130.66087838021,17132.217646559788
3,1.5731025854879066,17244.501968568853,17246.064182188296
3,1.575229357798165,17358.555628352442,17360.123210051162
3,1.5773561301084236,17472.81431854565,17474.387190549474
3,1.579482902418682,17587.27058758588,17588.84867164504
3,1.5816096747289408,17701.917070838586,17703.500288166157
3,1.5837364470391992,17816.74648990202,17818.334761112783
3,1.585863219349458,17931.751651911196,17933.344896960985
3,1.5879899916597164,18046.925448840604,18048.523586966217
3,1.590116763969975,18162.26085680571,18163.863806465386
3,1.5922435362802334,18277.750935362885,18279.35861417741
3,1.594370308590492,18393.388826807648,18395.001151502154
3,1.5964970809007506,18509.167755471135,18510.784641817583
3,1.5986238532110093,18625.081027014545,18626.702389774975
3,1.6007506255212678,18741.122027721678,18742.747780592275
3,1.6028773978315263,18857.28422378933,18858.91427934532
3,1.6050041701417848,18973.56116061557,18975.195430256976
3,1.6071309424520432,19089.946462085816,19091.58485598419
3,1.6092577147623017,19206.433829856847,19208.076256902903
3,1.6113844870725604,19323.017042638618,19324.663410390924
3,1.6135112593828191,19439.68995547395,19441.34017010862
3,1.6156380316930776,19556.446499016245,19558.100465277697
3,1.617764804003336,19673.280678805204,19674.938299958107
3,1.6198915763135946,19790.186574540567,19791.847752322843
3,1.622018348623853,19907.158339354173,19908.822973931252
3,1.6241451209341116,20024.190199080294,20025.858189000548
3,1.6262718932443703,20141.276451524398,20142.94769367583
3,1.628398665554629,20258.411465730493,20260.085855298734
3,1.6305254378648875,20375.58968124728,20377.26711167488
3,1.632652210175146,20492.805607393173,20494.48597034021
3,1.6347789824854044,20610.05382252035,20611.73700782645
3,1.636905754795663,20727.328973278094,20729.014868925835
3,1.6390325271059214,20844.6257738756,20846.314265955327
3,1.64115929941618,20961.9390053444,20963.6299780205
3,1.6432860717264388,21079.263514800576,21080.956850279217
3,1.6454128440366973,21196.594214707147,21198.289793205506
3,1.6475396163469558,21313.926082136633,21315.62378185369
3,1.6496663886572143,21431.254158034164,21432.953855122923
3,1.6517931609674728,21548.57354648121,21550.275115022625
3,1.6539199332777315,21665.879413960407,21667.582725938722
3,1.65604670558799,21783.16698862136,21784.871913901155
3,1.6581734778982486,21900.431559548073,21902.13796585286
3,1.6603002502085071,22017.66847602778,22019.37622892022
3,1.6624270225187656,22134.87314682189,22136.58210968564
3,1.664553794829024,22252.041039438845,22253.75107346209
3,1.6666805671392826,22369.167679409467,22370.878643570002
3,1.6688073394495413,22486.248649564783,22487.960400616874
3,1.6709341117597998,22603.279589316746,22604.991981779545
3,1.6730608840700585,22720.256193942023,22721.96908008975
3,1.675187656380317,22837.174213868944,22838.8874437227
3,1.6773144286905755,22954.02945396818,22955.742875289427
3,1.679441201000834,23070.81777284698,23072.531231132743
3,1.6815679733110924,23187.535082147464,23189.24842062719
3,1.6836947456213511,23304.177345849133,23305.890405483246
3,1.6858215179316096,23420.740579575708,23422.453199055857
3,1.6879482902418683,23537.22084990674,23538.9328656577
3,1.6900750625521268,23653.614273693885,23655.32551987715
3,1.6922018348623853,23769.917017382424,23771.62732590147
3,1.6943286071726438,23886.125296337843,23887.834496845102
3,1.6964553794829023,24002.235374178024,24003.943294083416
3,1.698582151793161,24118.243562110976,24119.950026592174
3,1.7007089241034195,24234.146218278387,24235.85105029273
3,1.7028356964136782,24349.939747105345,24351.64276740331
3,1.7049624687239366,24465.620598655983,24467.321625796365
3,1.7070892410341951,24581.185267995777,24582.884118362366
3,1.7092160133444536,24696.630294560113,24698.326782380114
3,1.711342785654712,24811.952261529717,24813.646198893563
3,1.7134695579649708,24927.147795212808,24928.83899209574
3,1.7155963302752293,25042.21356443428,25043.901828719296
3,1.717723102585488,25157.146279932054,25158.8314174345
3,1.7198498748957465,25271.942693760535,25273.62450825415
3,1.721976647206005,25386.59959870169,25388.27789194614
3,1.7241034195162634,25501.113827683363,25502.788399453333
3,1.726230191826522,25615.482253205446,25617.15290132103
3,1.7283569641367806,25729.70178677361,25731.36830713229
3,1.7304837364470391,25843.76937834093,25845.431564950813
3,1.7326105087572978,25957.682015757495,25959.33966077208
3,1.7347372810675563,26071.436724227886,26073.08961798202
3,1.7368640533778148,26185.0305657769,26186.678496824235
3,1.7389908256880733,26298.460638723325,26300.103393874968
3,1.7411175979983318,26411.724077162053,26413.36144152654
3,1.7432443703085905,26524.818050454393,26526.44980747887
3,1.745371142618849,26637.739762726782,26639.365694239525
3,1.7474979149291077,26750.48645237796,26752.10633863198
3,1.7496246872393661,26863.055391594495,26864.669011312326
3,1.7517514595496246,26975.443885874873,26977.05101629455
3,1.7538782318598831,27087.649273562034,27089.249690484146
3,1.7560050041701416,27199.668925384514,27201.262403220346
3,1.7581317764804003,27311.50024400609,27313.086555826798
3,1.7602585487906588,27423.140663583996,27424.71958117085
3,1.7623853211009175,27534.587649335845,27536.158943231356
3,1.764512093411176,27645.838697114883,27647.402136674988
3,1.7666388657214345,27756.891332994073,27758.446686441188
3,1.768765638031693,27867.743112858556,27869.29014733553
3,1.7708924103419514,27978.391622006766,27979.93010363169
3,1.7730191826522101,28088.834474760068,28090.36416868188
3,1.7751459549624686,28199.069314080734,28200.589984535676
3,1.7772727272727273,28309.093811198716,28310.605221567457
3,1.7793994995829858,28418.905665246482,28420.407578112026
3,1.7815262718932443,28528.502602902518,28529.9947801088
3,1.7836530442035028,28637.88237804303,28639.364580754103
3,1.7857798165137613,28747.04277140201,28748.51476016191
3,1.78790658882402,28855.981590239502,28857.443125032674
3,1.7900333611342787,28964.69666801806,28966.147508330316
3,1.7921601334445372,29073.185864087318,29074.62576896733
3,1.7942869057547957,29181.447063376672,29182.87579149792
3,1.7964136780650541,29289.47817609583,29290.895485819034
3,1.7985404503753126,29397.27713744335,29398.68278687924
3,1.8006672226855711,29504.84190732295,29506.23565439548
3,1.8027939949958298,29612.170470067624,29613.552072577506
3,1.8049207673060885,29719.26083417132,29720.6300498598
3,1.807047539616347,29826.111032028268,29827.46761864126
3,1.8091743119266055,29932.71911967974,29934.062835032164
3,1.811301084236864,30039.08317656824,30040.41377860849
3,1.8134278565471225,30145.201305298837,30146.51855217354
3,1.815554628857381,30251.071631407864,30252.375281526678
3,1.8176814011676397,30356.692303138563,30357.982115239087
3,1.8198081734778984,30462.06149122371,30463.33722443651
3,1.8219349457881568,30567.177388675158,30568.43880258874
3,1.8240617180984153,30672.03821058014,30673.285065305987
3,1.8261884904086738,30776.64219390409,30777.87425014162
3,1.8283152627189323,30880.98759730009,30882.204616401643
3,1.830442035029191,30985.07270092477,30986.274444960312
3,1.8325688073394495,31088.895806260294,31090.082038082175
3,1.8346955796497082,31192.455235942823,31193.625719250238
3,1.8368223519599667,31295.749333596646,31296.903833000026
3,1.8389491242702252,31398.77646367462,31399.91474475964
3,1.8410758965804837,31501.535011304157,31502.65684069563
3,1.8432026688907421,31604.02338213893,31605.128527564368
3,1.8453294412010008,31706.24000221625,31707.328232569038
3,1.8474562135112593,31808.183317819665,31809.254403222025
3,1.849582985821518,31909.851795347102,31910.905507212534
3,1.8517097581317765,32011.243921183923,32012.280032279377
3,1.853836530442035,32112.35820158122,32113.37648608876
3,1.8559633027522935,32213.193162538937,32214.193396116934
3,1.858090075062552,32313.747349693767,32314.729309537674
3,1.8602168473728105,32414.019328211674,32414.982793114228
3,1.8623436196830694,32514.007682685093,32514.95243309602
3,1.8644703919933279,32613.711017034242,32614.63683511936
3,1.8665971643035864,32713.127954412997,32714.034624112755
3,1.8687239366138448,32812.25713711872,32813.14444420615
3,1.8708507089241033,32911.097226506114,32911.96495864408
3,1.8729774812343618,33009.646902904984,33010.49484970283
3,1.8751042535446203,33107.90486554173,33108.73281861123
3,1.8772310258548792,33205.869832464465,33206.67758547504
3,1.8793577981651377,33303.54054047155,33304.32788920479
3,1.8814845704753962,33400.915745043676,33401.68248744711
3,1.8836113427856547,33497.99422027895,33498.740156519045
3,1.8857381150959132,33594.77475883127,33595.49969134563
3,1.8878648874061716,33691.25617185155,33691.95990540033
3,1.8899916597164301,33787.43728893195,33788.119630648405
3,1.892118432026689,33883.31695805271,33883.977717492984
3,1.8942452043369475,33978.89404553166,33979.5330347236
3,1.896371976647206,34074.167435976284,34074.78446946745
3,1.8984987489574645,34169.13603223804,34169.73092714283
3,1.900625521267723,34263.79875536905,34264.37133141482
3,1.9027522935779815,34358.15454458082,34358.70462415322
3,1.90487906588824,34452.20235720516,34452.729765392425
3,1.907005838198499,34545.94116865679,34546.4457332931
3,1.9091326105087574,34639.36997239792,34639.85152410579
3,1.9112593828190159,34732.48777990446,34732.9461521362
3,1.9133861551292743,34825.29362063384,34825.728649711964
3,1.9155129274395328,34917.78654199422,34918.19806715085
3,1.9176396997497913,35009.96560931512,35010.35347273046
3,1.9197664720600498,35101.82990581936,35102.19395265899
3,1.9218932443703087,35193.37853259606,35193.7186110474
3,1.9240200166805672,35284.61060857471,35284.92656988224
3,1.9261467889908257,35375.525270500286,35375.81696899987
3,1.9282735613010842,35466.12167290914,35466.38896606118
3,1.9304003336113427,35556.39898810565,35556.64173652729
3,1.9325271059216012,35646.35640613956,35646.57447363568
3,1.9346538782318596,35735.99313478392,35736.186388377166
3,1.9367806505421186,35825.30839951347,35825.47670947314
3,1.938907422852377,35914.3014434834,35914.444683353264
3,1.9410341951626355,36002.97152750849,36003.08957413351
3,1.943160967472894,36091.317930042416,36091.4106635944
3,1.9452877397831525,36179.33994715725,36179.40725115932
3,1.947414512093411,36267.03689252293,36267.078653872995
3,1.9495412844036695,36354.4080973868,36354.424206379845
3,1.9516680567139284,36441.45291055301,36441.443260902364
3,1.9537948290241869,36528.170698361726,36528.13518721912
3,1.9559216013344454,36614.560844668216,36614.499372642786
3,1.9580483736447039,36700.622750821436,36700.53522199767
3,1.9601751459549623,36786.35583564238,36786.24215759683
3,1.9623019182652208,36871.75953540189,36871.61961921896
3,1.9644286905754793,36956.83330379803,36956.66706408447
3,1.9665554628857382,37041.57661193282,37041.38396683126
3,1.9686822351959967,37125.98894828827,37125.76981948961
3,1.9708090075062552,37210.06981870198,37209.824131456626
3,1.9729357798165137,37293.81874634161,37293.54642946974
3,1.9750625521267722,37377.23527167883,37376.936257579495
3,1.9771893244370307,37460.31895246226,37459.9931771214
3,1.9793160967472891,37543.06936368957,37542.716766686994
3,1.981442869057548,37625.486097578585,37625.10662209383
3,1.9835696413678066,37707.56876353733,37707.16235635449
3,1.985696413678065,37789.31698813312,37788.88359964463
3,1.9878231859883235,37870.73041506048,37870.26999926981
3,1.989949958298582,37951.80870510798,37951.32121963128
3,1.9920767306088405,38032.55153612375,38032.03694219054
3,1.9942035029190994,38112.95860298001,38112.41686543272
3,1.996330275229358,38193.029617536115,38192.460704828656
3,1.9984570475396164,38272.764308600454,38272.16819279583
3,2.000583819849875,38352.162421890986,38351.53907865785
3,2.0027105921601334,38431.223719994436,38430.57312860262
3,2.004837364470392,38509.94798232407,38509.270125639225
3,2.0069641367806503,38588.33500507612,38587.629869553304
3,2.0090909090909093,38666.384601184815,38665.65217686111
3,2.0112176814011677,38744.09660027573,38743.33688076199
3,2.0133444537114262,38821.47084861802,38820.68383108962
3,2.0154712260216847,38898.50720907488,38897.692894261505
3,2.017597998331943,38975.20556105258,38974.36395322715
3,2.0197247706422017,39051.565800447956,39050.69690741467
3,2.02185154295246,39127.587839594424,39126.69167267579
3,2.023978315262719,39203.27160720634,39202.348181229456
3,2.0261050875729776,39278.6170483218,39277.66638160368
3,2.028231859883236,39353.62412424393,39352.64623857604
3,2.0303586321934946,39428.2928124806,39427.28773311245
3,2.032485404503753,39502.623106682324,39501.590862304365
3,2.0346121768140115,39576.615016578886,39575.55563930448
3,2.03673894912427,39650.268567914085,39649.18209326069
3,2.038865721434529,39723.583802379,39722.47026924866
3,2.0409924937447874,39796.56077754361,39795.42022820251
3,2.043119266055046,39869.19956678681,39868.032046844215
3,2.0452460383653044,39941.50025922483,39940.3058176112
3,2.047372810675563,40013.46295963797,40012.24164858237
3,2.0494995829858214,40085.08778839579,40083.83966340259
3,2.05162635529608,40156.37488138074,40155.10000120555
3,2.0537531276063388,40227.32438991006,40226.02281653509
3,2.0558798999165973,40297.93648065622,40296.60827926483
3,2.0580066722268557,40368.21133556564,40366.85657451641
3,2.0601334445371142,40438.149151776066,40436.767902576
3,2.0622602168473727,40507.7501415321,40506.34247880942
3,2.064386989157631,40577.01453209935,40575.58053357552
3,2.0665137614678897,40645.94256567705,40644.48231213829
3,2.0686405337781486,40714.53449930902,40713.04807457723
3,2.070767306088407,40782.79060479325,40781.27809569631
3,2.0728940783986656,40850.71116858996,40849.172664931524
3,2.075020850708924,40918.29649172803,40916.73208625686
3,2.0771476230191825,40985.54688971024,40983.95667808885
3,2.079274395329441,41052.4626924168,41050.84677318973
3,2.0814011676396995,41119.04424400754,41117.402718569145
3,2.0835279399499584,41185.29190282282,41183.624875384456
3,2.085654712260217,41251.2060412828,41249.51361883971
3,2.0877814845704754,41316.7870457855,41315.069338083194
3,2.089908256880734,41382.03531660361,41380.29243610376
3,2.0920350291909924,41446.951267779645,41445.18332962568
3,2.094161801501251,41511.53532702013,41509.742449002406
3,2.0962885738115093,41575.787935588334,41573.97023810882
3,2.0984153461217683,41639.709548195795,41637.86715423254
3,2.1005421184320268,41703.3006328925,41701.43366796369
3,2.1026688907422852,41766.5616709561,41764.67026308377
3,2.1047956630525437,41829.49315677973,41827.577436453124
3,2.106922435362802,41892.09559775867,41890.15569789743
3,2.1090492076730607,41954.369514176055,41952.40557009296
3,2.111175979983319,42016.31543908724,42014.32758845082
3,2.113302752293578,42077.93391820337,42075.922301000086
3,2.1154295246038366,42139.22550977353,42137.19026826991
3,2.117556296914095,42200.19078446628,42198.132063170684
3,2.1196830692243536,42260.83032524989,42258.74827087414
3,2.121809841534612,42321.144727271734,42319.03948869245
3,2.1239366138448705,42381.134597736745,42379.00632595661
3,2.126063386155129,42440.80055578497,42438.64940389371
3,2.128190158465388,42500.14323236812,42497.969355503454
3,2.1303169307756464,42559.16327012544,42556.9668254338
3,2.132443703085905,42617.86132325874,42615.64246985581
3,2.1345704753961634,42676.238057406445,42673.99695633777
3,2.136697247706422,42734.2941495172,42732.030963718425
3,2.1388240200166804,42792.030287722344,42789.74518197964
3,2.140950792326939,42849.447171208085,42847.14031211833
3,2.143077564637198,42906.545510086784,42904.21706601768
3,2.1452043369474563,42963.32602526755,42960.97616631775
3,2.1473311092577148,43019.78944832641,43017.4183462856
3,2.1494578815679732,43075.93652137573,43073.544349684686
3,2.1515846538782317,43131.76799693318,43129.35493064376
3,2.15371142618849,43187.28463779019,43184.85085352537
3,2.1558381984987487,43242.4872168798,43240.03289279374
3,2.1579649708090076,43297.376517144236,43294.901832882286
3,2.160091743119266,43351.95333140179,43349.45846806065
3,2.1622185154295246,43406.218462213656,43403.70360230145
3,2.164345287739783,43460.17272175006,43457.6380491466
3,2.1664720600500416,43513.81693165624,43511.26263157323
3,2.1685988323603,43567.151922918085,43564.578181859506
3,2.170725604670559,43620.17853572749,43617.58554145001
3,2.1728523769808175,43672.897619347335,43670.28556082087
3,2.174979149291076,43725.310031976536,43722.67909934486
3,2.1771059216013344,43777.41664061458,43774.76702515612
3,2.179232693911593,43829.21832092613,43826.55021501486
3,2.1813594662218514,43880.71595710539,43878.029554171815
3,2.18348623853211,43931.910441740314,43929.205936232705
3,2.185613010842369,43982.802675676925,43980.08026302267
3,2.1877397831526273,44033.39356788332,44030.65344445042
3,2.1898665554628858,44083.684035314,44080.92639837269
3,2.1919933277731443,44133.67500277379,44130.90005045855
3,2.1941201000834027,44183.36740278217,44180.575334053676
3,2.1962468723936612,44232.76217543738,44229.95319004486
3,2.1983736447039197,44281.860268280914,44279.03456672454
3,2.2005004170141786,44330.66263616174,44327.82041965543
3,2.202627189324437,44379.170241101034,44376.31171153529
3,2.2047539616346956,44427.38405215682,44424.50941206194
3,2.206880733944954,44475.30504528897,44472.41449779847
3,2.2090075062552126,44522.93420322436,44520.02795203853
3,2.211134278565471,44570.27251532214,44567.3507646721
3,2.2132610508757296,44617.32097743954,44614.38393205126
3,2.2153878231859885,44664.08059179773,44661.12845685657
3,2.217514595496247,44710.55236684809,44707.585347963446
3,2.2196413678065054,44756.73731713883,44753.75562030921
3,2.221768140116764,44802.636463181945,44799.64029476018
3,2.2238949124270224,44848.25083132055,44845.24039797941
3,2.226021684737281,44893.581453596664,44890.55696229468
3,2.2281484570475394,44938.629367619316,44935.59102556703
3,2.2302752293577983,44983.39561643328,44980.343631059695
3,2.232402001668057,45027.88124838805,45024.81582730744
3,2.2345287739783153,45072.087317007565,45069.00866798661
3,2.2366555462885738,45116.01488086027,45112.923211785426
3,2.2387823185988323,45159.665003429676,45156.560522275075
3,2.2409090909090907,45203.03875298568,45199.921667781164
3,2.2430358632193492,45246.13720245627,45243.00772125582
3,2.245162635529608,45288.96142929986,45285.81976015042
3,2.2472894078398666,45331.5125153783,45328.35886628888
3,2.249416180150125,45373.79154683047,45370.62612574167
3,2.2515429524603836,45415.799613946525,45412.622628700294
3,2.253669724770642,45457.53781104274,45454.34946935261
3,2.2557964970809006,45499.0072363372,45495.80774575881
3,2.257923269391159,45540.20899182597,45536.99855972798
3,2.260050041701418,45581.14418316023,45577.92301669556
3,2.2621768140116765,45621.81391952382,45618.58222560133
3,2.264303586321935,45662.21931351187,45658.97729876832
3,2.2664303586321934,45702.36148100997,45699.10935178239
3,2.268557130942452,45742.24154107414,45738.97950337259
3,2.2706839032527104,45781.860615811675,45778.58887529237
3,2.272810675562969,45821.21983026268,45817.93859220145
3,2.274937447873228,45860.320312282536,45857.02978154876
3,2.2770642201834863,45899.1631924251,45895.86357345589
3,2.279190992493745,45937.74960382674,45934.44110060163
3,2.2813177648040033,45976.0806820914,45972.7634981073
3,2.2834445371142618,46014.15756517621,46010.83190342288
3,2.2855713094245202,46051.981393278285,46048.64745621407
3,2.2876980817347787,46089.55330872226,46086.21129825024
3,2.2898248540450377,46126.87445584865,46123.52457329327
3,2.291951626355296,46163.94598090337,46160.58842698726
3,2.2940783986655546,46200.76903192783,46197.40400674925
3,2.296205170975813,46237.34475865032,46233.97246166079
3,2.2983319432860716,46273.67431237799,46270.29494236044
3,2.30045871559633,46309.75884589003,46306.37260093725
3,2.3025854879065886,46345.59951333169,46342.20659082521
3,2.3047122602168475,46381.197470109284,46377.798066698626
3,2.306839032527106,46416.5538727861,46413.14818436843
3,2.3089658048373645,46451.66987897942,46448.25810067959
3,2.311092577147623,46486.54664725842,46483.12897340933
3,2.3132193494578814,46521.18533704305,46517.761961166514
3,2.31534612176814,46555.58710850397,46552.15822329186
3,2.3174728940783984,46589.75312246353,46586.3189197593
3,2.3195996663886573,46623.684540297545,46620.24521107826
3,2.321726438698916,46657.38252383833,46653.93825819691
3,2.3238532110091743,46690.84823527862,46687.39922240661
3,2.325979983319433,46724.08283707655,46720.629265247146
3,2.3281067556296913,46757.08749186165,46753.629548413155
3,2.3302335279399498,46789.8633623418,46786.401233661534
3,2.3323603002502082,46822.41161121141,46818.94548271981
3,2.334487072560467,46854.73340106041,46851.263457195666
3,2.3366138448707257,46886.82989428441,46883.3563184874
3,2.338740617180984,46918.70225299592,46915.22522769551
3,2.3408673894912426,46950.35163893647,46946.87134553522
3,2.342994161801501,46981.77921338998,46978.29583225016
3,2.3451209341117596,47012.986137096974,47009.49984752699
3,2.3472477064220185,47043.97357017004,47040.48455041118
3,2.349374478732277,47074.74267201015,47071.2510992237
3,2.3515012510425355,47105.29460122413,47101.8006514789
3,2.353628023352794,47135.630515543264,47132.13436380335
3,2.3557547956630525,47165.751571742745,47162.253391855775
3,2.357881567973311,47195.65892556237,47192.15889024796
3,2.3600083402835694,47225.35373162813,47221.852012466865
3,2.3621351125938284,47254.83714337506,47251.333910797584
3,2.364261884904087,47284.110312970864,47280.60573624752
3,2.3663886572143453,47313.1743912408,47309.66863847153
3,2.368515429524604,47342.03052759361,47338.523765698126
3,2.3706422018348623,47370.67986994833,47367.17226465672
