J,parity,original_rank,observed_cm,state,v,Lambda,Sigma,Omega,input_weight,calculated_cm,residual_cm,matched_rank,calculated_state,calculated_v,calculated_Lambda,calculated_Sigma,calculated_Omega,assignment_matches,mark,duo_weight
2.0,+,133,23453.92182,6,2,1.0,1.0,2.0,1.0,23453.3647,0.557120000001305,133,6,2,1.0,1.0,2.0,True,,5.4e-06
2.0,+,134,23474.49742,6,2,1.0,0.0,1.0,1.96,23474.4541,0.04332000000067637,134,6,2,1.0,0.0,1.0,True,,1.1e-05
2.0,+,135,23491.21282,6,2,1.0,-1.0,0.0,1.0,23491.2503,-0.03747999999905005,135,6,2,1.0,-1.0,0.0,True,,5.4e-06
2.0,+,151,25129.96382,6,3,1.0,1.0,2.0,4.0,25129.9905,-0.02667999999903259,151,6,3,1.0,1.0,2.0,True,,2.2e-05
2.0,+,152,25150.06417,6,3,1.0,0.0,1.0,6.76,25150.0691,-0.004929999999149004,152,6,3,1.0,0.0,1.0,True,,3.6e-05
2.0,+,153,25166.62962,6,3,1.0,-1.0,0.0,5.76,25166.6204,0.009219999999913853,153,6,3,1.0,-1.0,0.0,True,,3.1e-05
2.0,+,165,26760.82671,6,4,1.0,1.0,2.0,0.36,26760.7879,0.03881000000183121,165,6,4,1.0,1.0,2.0,True,,1.9e-06
2.0,+,166,26780.68177,6,4,1.0,0.0,1.0,0.49,26780.6948,-0.013030000001890585,166,6,4,1.0,0.0,1.0,True,,2.6e-06
2.0,+,167,26796.87904,6,4,1.0,-1.0,0.0,0.49,26796.7235,0.15553999999974621,167,6,4,1.0,-1.0,0.0,True,,2.6e-06
2.0,+,182,28341.76794,6,5,1.0,1.0,2.0,4.84,28341.7729,-0.00495999999839114,182,6,5,1.0,1.0,2.0,True,,2.6e-05
2.0,+,183,28361.1501,6,5,1.0,0.0,1.0,5.29,28361.1699,-0.019800000001851004,183,6,5,1.0,0.0,1.0,True,,2.8e-05
2.0,+,184,28377.15623,6,5,1.0,-1.0,0.0,5.76,28377.1867,-0.030469999997876585,184,6,5,1.0,-1.0,0.0,True,,3.1e-05
2.0,+,199,29864.78589,6,6,1.0,1.0,2.0,0.09,29865.4853,-0.6994100000010803,199,6,6,1.0,1.0,2.0,True,,4.8e-07
2.0,+,200,29883.93305,6,6,1.0,0.0,1.0,0.16,29884.5324,-0.5993500000004133,200,6,6,1.0,0.0,1.0,True,,8.6e-07
2.0,+,201,29901.73225,6,6,1.0,-1.0,0.0,0.09,29900.1523,1.5799499999993714,201,6,6,1.0,-1.0,0.0,True,,4.8e-07
2.0,+,215,31324.48987,6,7,1.0,1.0,2.0,1.0,31324.5725,-0.08262999999715248,215,6,7,1.0,1.0,2.0,True,,5.4e-06
2.0,+,216,31342.86465,6,7,1.0,0.0,1.0,2.56,31342.8927,-0.028050000000803266,216,6,7,1.0,0.0,1.0,True,,1.4e-05
2.0,+,217,31358.21178,6,7,1.0,-1.0,0.0,1.44,31358.2084,0.0033800000019255094,217,6,7,1.0,-1.0,0.0,True,,7.7e-06
2.0,+,229,32709.27246,6,8,1.0,1.0,2.0,0.36,32709.3898,-0.117340000000695,229,6,8,1.0,1.0,2.0,True,,1.9e-06
2.0,+,230,32727.05373,6,8,1.0,0.0,1.0,0.49,32727.3187,-0.2649700000001758,230,6,8,1.0,0.0,1.0,True,,2.6e-06
2.0,+,231,32742.4397,6,8,1.0,-1.0,0.0,0.09,32742.1358,0.30389999999897555,231,6,8,1.0,-1.0,0.0,True,,4.8e-07
2.0,+,242,34013.24764,6,9,1.0,1.0,2.0,0.0004,34013.2666,-0.018960000001243316,242,6,9,1.0,1.0,2.0,True,,2.2e-09
2.0,+,243,34030.55731,6,9,1.0,0.0,1.0,0.0015,34030.4817,0.07560999999986961,243,6,9,1.0,0.0,1.0,True,,8.1e-09
2.0,+,245,34045.01693,6,9,1.0,-1.0,0.0,0.0004,34044.5036,0.5133300000015879,244,6,9,1.0,-1.0,0.0,True,,2.2e-09
2.0,+,263,35233.97426,6,10,1.0,1.0,2.0,0.0202,35234.2839,-0.3096399999994901,259,6,10,1.0,1.0,2.0,True,,1.1e-07
2.0,+,264,35250.86546,6,10,1.0,0.0,1.0,0.0455,35250.872,-0.006540000002132729,261,6,10,1.0,0.0,1.0,True,,2.4e-07
2.0,+,265,35265.00988,6,10,1.0,-1.0,0.0,0.0256,35264.7207,0.2891799999997602,262,6,10,1.0,-1.0,0.0,True,,1.4e-07
2.0,+,276,36376.94782,6,11,1.0,1.0,2.0,0.0011,36378.0189,-1.0710800000015297,273,6,11,1.0,1.0,2.0,True,,5.9e-09
2.0,+,277,36393.34668,6,11,1.0,0.0,1.0,0.0025,36393.9256,-0.5789199999999255,274,6,11,1.0,0.0,1.0,True,,1.3e-08
2.0,+,290,37452.91087,6,12,1.0,1.0,2.0,0.0038,37453.4076,-0.49672999999893364,287,6,12,1.0,1.0,2.0,True,,2e-08
2.0,+,291,37468.84749,6,12,1.0,0.0,1.0,0.0087,37468.6383,0.2091900000013993,288,6,12,1.0,0.0,1.0,True,,4.7e-08
2.0,+,292,37482.23148,6,12,1.0,-1.0,0.0,0.0038,37481.3731,0.8583800000051269,289,6,12,1.0,-1.0,0.0,True,,2e-08
2.0,-,1,603.81737,2,0,-1.0,-1.0,-2.0,256.0,603.8118,0.00557000000003427,1,2,0,-1.0,-1.0,-2.0,True,,0.0014
2.0,-,2,625.9238,2,0,-1.0,0.0,-1.0,400.0,625.933,-0.009199999999964348,2,2,0,-1.0,0.0,-1.0,True,,0.0022
2.0,-,3,644.34202,2,0,-1.0,1.0,0.0,324.0,644.3346,0.007420000000024629,3,2,0,-1.0,1.0,0.0,True,,0.0017
2.0,-,4,2221.80345,2,1,-1.0,-1.0,-2.0,5.76,2221.7945,0.008949999999913416,4,2,1,-1.0,-1.0,-2.0,True,,3.1e-05
2.0,-,5,2243.82684,2,1,-1.0,0.0,-1.0,6.25,2243.827,-0.00016000000005078618,5,2,1,-1.0,0.0,-1.0,True,,3.4e-05
2.0,-,6,2262.1729,2,1,-1.0,1.0,0.0,6.25,2262.1557,0.01720000000022992,6,2,1,-1.0,1.0,0.0,True,,3.4e-05
2.0,-,7,3816.47789,2,2,-1.0,-1.0,-2.0,3.24,3816.5152,-0.03730999999970663,7,2,2,-1.0,-1.0,-2.0,True,,1.7e-05
2.0,-,8,3838.41071,2,2,-1.0,0.0,-1.0,5.29,3838.4623,-0.05159000000003289,8,2,2,-1.0,0.0,-1.0,True,,2.8e-05
2.0,-,9,3856.69175,2,2,-1.0,1.0,0.0,1.96,3856.7207,-0.028949999999895226,9,2,2,-1.0,1.0,0.0,True,,1.1e-05
2.0,-,10,5387.84846,2,3,-1.0,-1.0,-2.0,1.0,5387.8008,0.047660000000178115,10,2,3,-1.0,-1.0,-2.0,True,,5.4e-06
2.0,-,11,5409.67232,2,3,-1.0,0.0,-1.0,1.96,5409.6663,0.006019999999807624,11,2,3,-1.0,0.0,-1.0,True,,1.1e-05
2.0,-,12,5427.88628,2,3,-1.0,1.0,0.0,1.69,5427.8572,0.029079999999339634,12,2,3,-1.0,1.0,0.0,True,,9.1e-06
2.0,-,14,6935.84335,2,4,-1.0,-1.0,-2.0,1.0,6935.7581,0.08525000000008731,14,2,4,-1.0,-1.0,-2.0,True,,5.4e-06
2.0,-,15,6957.59277,2,4,-1.0,0.0,-1.0,0.49,6957.5447,0.048069999999825086,15,2,4,-1.0,0.0,-1.0,True,,2.6e-06
2.0,-,16,6975.73603,2,4,-1.0,1.0,0.0,0.36,6975.6695,0.06653000000005704,16,2,4,-1.0,1.0,0.0,True,,1.9e-06
2.0,-,18,8278.03555,3,0,-1.0,0.0,-1.0,256.0,8278.0339,0.0016500000001542503,18,3,0,-1.0,0.0,-1.0,True,,0.0014
2.0,-,19,8460.47032,2,5,-1.0,-1.0,-2.0,1.69,8460.4145,0.05581999999958498,19,2,5,-1.0,-1.0,-2.0,True,,9.1e-06
2.0,-,20,8482.17726,2,5,-1.0,0.0,-1.0,1.69,8482.1227,0.05456000000049244,20,2,5,-1.0,0.0,-1.0,True,,9.1e-06
2.0,-,21,8500.23877,2,5,-1.0,1.0,0.0,1.44,8500.1775,0.061270000000149594,21,2,5,-1.0,1.0,0.0,True,,7.7e-06
2.0,-,23,9280.48492,5,0,0.0,-1.0,-1.0,841.0,9280.4305,0.054420000000391155,23,5,0,0.0,-1.0,-1.0,True,,0.0045
2.0,-,24,9299.7964,5,0,0.0,0.0,0.0,529.0,9299.849,-0.05260000000089349,24,5,0,0.0,0.0,0.0,True,,0.0028
2.0,-,25,9861.97922,3,1,-1.0,0.0,-1.0,2.56,9861.9858,-0.006580000001122244,25,3,1,-1.0,0.0,-1.0,True,,1.4e-05
2.0,-,26,9961.85131,2,6,-1.0,-1.0,-2.0,0.04,9961.7352,0.1161100000008446,26,2,6,-1.0,-1.0,-2.0,True,,2.2e-07
2.0,-,27,9983.41358,2,6,-1.0,0.0,-1.0,0.16,9983.3747,0.038880000000062864,27,2,6,-1.0,0.0,-1.0,True,,8.6e-07
2.0,-,28,10001.39263,2,6,-1.0,1.0,0.0,0.09,10001.3817,0.010930000000371365,28,2,6,-1.0,1.0,0.0,True,,4.8e-07
2.0,-,30,11312.26249,5,1,0.0,-1.0,-1.0,12.25,11312.2751,-0.01261000000158674,30,5,1,0.0,-1.0,-1.0,True,,6.6e-05
2.0,-,31,11331.45729,5,1,0.0,0.0,0.0,9.0,11331.3515,0.10578999999961525,31,5,1,0.0,0.0,0.0,True,,4.8e-05
2.0,-,32,11421.70169,3,2,-1.0,0.0,-1.0,2.56,11421.751,-0.049310000000332366,32,3,2,-1.0,0.0,-1.0,True,,1.4e-05
2.0,-,33,11439.77167,2,7,-1.0,-1.0,-2.0,0.36,11439.6849,0.08676999999988766,33,2,7,-1.0,-1.0,-2.0,True,,1.9e-06
2.0,-,34,11461.31771,2,7,-1.0,0.0,-1.0,0.81,11461.297,0.020709999998871353,34,2,7,-1.0,0.0,-1.0,True,,4.4e-06
2.0,-,35,11479.19964,2,7,-1.0,1.0,0.0,0.36,11479.3546,-0.15495999999984633,35,2,7,-1.0,1.0,0.0,True,,1.9e-06
2.0,-,38,12894.34601,2,8,-1.0,-1.0,-2.0,0.25,12894.2313,0.11470999999983178,38,2,8,-1.0,-1.0,-2.0,True,,1.3e-06
2.0,-,39,12915.79513,2,8,-1.0,0.0,-1.0,1.0,12915.7155,0.07963000000017928,39,2,8,-1.0,0.0,-1.0,True,,5.4e-06
2.0,-,40,12933.6701,2,8,-1.0,1.0,0.0,0.16,12933.5673,0.10279999999875145,40,2,8,-1.0,1.0,0.0,True,,8.6e-07
2.0,-,41,12957.15195,3,3,-1.0,0.0,-1.0,1.0,12957.1661,-0.014150000000881846,41,3,3,-1.0,0.0,-1.0,True,,5.4e-06
2.0,-,44,13315.26492,5,2,0.0,-1.0,-1.0,1.96,13315.4517,-0.18677999999999884,44,5,2,0.0,-1.0,-1.0,True,,1.1e-05
2.0,-,45,13334.20772,5,2,0.0,0.0,0.0,1.21,13334.5003,-0.29257999999936146,45,5,2,0.0,0.0,0.0,True,,6.5e-06
2.0,-,46,14325.62374,2,9,-1.0,-1.0,-2.0,0.0237,14325.4082,0.2155400000010559,46,2,9,-1.0,-1.0,-2.0,True,,1.3e-07
2.0,-,47,14346.98577,2,9,-1.0,0.0,-1.0,0.0533,14346.8454,0.14036999999916588,47,2,9,-1.0,0.0,-1.0,True,,2.9e-07
2.0,-,48,14364.77297,2,9,-1.0,1.0,0.0,0.0181,14364.7005,0.07246999999915715,48,2,9,-1.0,1.0,0.0,True,,9.7e-08
2.0,-,49,14468.25598,3,4,-1.0,0.0,-1.0,1.44,14468.2392,0.016779999999926076,49,3,4,-1.0,0.0,-1.0,True,,7.7e-06
2.0,-,52,15288.18169,5,3,0.0,-1.0,-1.0,4.84,15288.2122,-0.03051000000050408,52,5,3,0.0,-1.0,-1.0,True,,2.6e-05
2.0,-,53,15306.99808,5,3,0.0,0.0,0.0,3.24,15306.9438,0.054280000000289874,53,5,3,0.0,0.0,0.0,True,,1.7e-05
2.0,-,54,15733.56478,2,10,-1.0,-1.0,-2.0,0.0013,15733.3158,0.24898000000030152,54,2,10,-1.0,-1.0,-2.0,True,,7e-09
2.0,-,55,15754.85505,2,10,-1.0,0.0,-1.0,0.0013,15754.7098,0.145249999999578,55,2,10,-1.0,0.0,-1.0,True,,7e-09
2.0,-,56,15772.56002,2,10,-1.0,1.0,0.0,0.0013,15772.5732,-0.013179999999920256,56,2,10,-1.0,1.0,0.0,True,,7e-09
2.0,-,59,15954.94702,3,5,-1.0,0.0,-1.0,0.36,15954.9125,0.034519999999247375,59,3,5,-1.0,0.0,-1.0,True,,1.9e-06
2.0,-,60,17118.13332,2,11,-1.0,-1.0,-2.0,0.0044,17118.1369,-0.0035800000005110633,60,2,11,-1.0,-1.0,-2.0,True,,2.4e-08
2.0,-,61,17139.25522,2,11,-1.0,0.0,-1.0,0.0099,17139.349,-0.09377999999924214,61,2,11,-1.0,0.0,-1.0,True,,5.3e-08
2.0,-,62,17156.96775,2,11,-1.0,1.0,0.0,0.0011,17156.8247,0.143049999998766,62,2,11,-1.0,1.0,0.0,True,,5.9e-09
2.0,-,67,17417.14562,3,6,-1.0,0.0,-1.0,0.16,17417.0813,0.06431999999767868,67,3,6,-1.0,0.0,-1.0,True,,8.6e-07
2.0,-,68,18479.43682,2,12,-1.0,-1.0,-2.0,0.001,18480.1644,-0.7275800000024901,68,2,12,-1.0,-1.0,-2.0,True,,5.4e-09
2.0,-,70,18500.47771,2,12,-1.0,0.0,-1.0,0.0002,18501.4092,-0.9314899999990303,70,2,12,-1.0,0.0,-1.0,True,,1.1e-09
2.0,-,73,18854.73371,3,7,-1.0,0.0,-1.0,0.01,18854.6316,0.10210999999981141,73,3,7,-1.0,0.0,-1.0,True,,5.4e-08
2.0,-,74,19139.4857,5,5,0.0,-1.0,-1.0,2.56,19139.5297,-0.04399999999805004,74,5,5,0.0,-1.0,-1.0,True,,1.4e-05
2.0,-,75,19157.90898,5,5,0.0,0.0,0.0,1.44,19157.8591,0.04987999999866588,75,5,5,0.0,0.0,0.0,True,,7.7e-06
2.0,-,77,19817.42176,2,13,-1.0,-1.0,-2.0,0.0009,19819.7567,-2.3349400000006426,77,2,13,-1.0,-1.0,-2.0,True,,4.8e-09
2.0,-,79,19838.45089,2,13,-1.0,0.0,-1.0,0.0009,19840.9563,-2.505410000001575,79,2,13,-1.0,0.0,-1.0,True,,4.8e-09
2.0,-,84,20267.65342,3,8,-1.0,0.0,-1.0,0.01,20267.5024,0.1510199999975157,84,3,8,-1.0,0.0,-1.0,True,,5.4e-08
2.0,-,86,21014.73296,5,6,0.0,-1.0,-1.0,0.49,21014.8562,-0.12323999999716762,86,5,6,0.0,-1.0,-1.0,True,,2.6e-06
2.0,-,87,21033.00032,5,6,0.0,0.0,0.0,0.16,21032.7646,0.23572000000058324,87,5,6,0.0,0.0,0.0,True,,8.6e-07
2.0,-,89,21132.11926,2,14,-1.0,-1.0,-2.0,0.0008,21137.3599,-5.240639999999985,89,2,14,-1.0,-1.0,-2.0,True,,4.3e-09
2.0,-,92,21655.78712,3,9,-1.0,0.0,-1.0,0.0004,21655.573,0.21412000000054832,92,3,9,-1.0,0.0,-1.0,True,,2.2e-09
2.0,-,101,22854.01042,5,7,0.0,-1.0,-1.0,0.64,22854.0185,-0.008079999999608845,101,5,7,0.0,-1.0,-1.0,True,,3.4e-06
2.0,-,102,22872.02755,5,7,0.0,0.0,0.0,0.16,22871.9194,0.10815000000002328,102,5,7,0.0,0.0,0.0,True,,8.6e-07
2.0,-,103,23019.02508,3,10,-1.0,0.0,-1.0,0.0003,23018.7536,0.2714799999994284,103,3,10,-1.0,0.0,-1.0,True,,1.6e-09
2.0,-,112,24357.24308,3,11,-1.0,0.0,-1.0,0.0003,24356.9405,0.30257999999957974,112,3,11,-1.0,0.0,-1.0,True,,1.6e-09
2.0,-,123,25670.30659,3,12,-1.0,0.0,-1.0,0.001,25670.0225,0.28409000000101514,123,3,12,-1.0,0.0,-1.0,True,,5.4e-09
2.0,-,135,26958.06807,3,13,-1.0,0.0,-1.0,0.0009,26957.8683,0.1997700000028999,135,3,13,-1.0,0.0,-1.0,True,,4.8e-09
2.0,-,144,28220.3351,3,14,-1.0,0.0,-1.0,0.0002,28220.3196,0.015500000001338776,144,3,14,-1.0,0.0,-1.0,True,,1.1e-09
2.0,-,153,29456.93873,3,15,-1.0,0.0,-1.0,0.0007,29457.1786,-0.23986999999760883,153,3,15,-1.0,0.0,-1.0,True,,3.8e-09
2.0,-,164,30667.6384,3,16,-1.0,0.0,-1.0,0.0002,30668.2108,-0.5724000000009255,164,3,16,-1.0,0.0,-1.0,True,,1.1e-09
3.0,+,13,6265.36061,4,0,0.0,1.0,1.0,729.0,6265.2069,0.15370999999959167,13,4,0,0.0,1.0,1.0,True,,0.0039
3.0,+,17,7713.29305,4,1,0.0,1.0,1.0,6.25,7713.1471,0.1459500000000844,17,4,1,0.0,1.0,1.0,True,,3.4e-05
3.0,+,22,9139.05607,4,2,0.0,1.0,1.0,6.76,9138.9644,0.09166999999979453,22,4,2,0.0,1.0,1.0,True,,3.6e-05
3.0,+,29,10542.72662,4,3,0.0,1.0,1.0,2.25,10542.6393,0.08731999999872642,29,4,3,0.0,1.0,1.0,True,,1.2e-05
3.0,+,36,11876.55742,7,0,2.0,0.0,2.0,36.0,11876.5215,0.0359199999984412,36,7,0,2.0,0.0,2.0,True,,0.00019
3.0,+,37,11924.37585,4,4,0.0,1.0,1.0,0.36,11924.2625,0.11334999999962747,37,4,4,0.0,1.0,1.0,True,,1.9e-06
3.0,+,42,13260.89352,7,1,2.0,0.0,2.0,0.25,13260.8788,0.01471999999921536,42,7,1,2.0,0.0,2.0,True,,1.3e-06
3.0,+,43,13284.09557,4,5,0.0,1.0,1.0,0.04,13283.9392,0.15636999999878753,43,4,5,0.0,1.0,1.0,True,,2.2e-07
3.0,+,50,14621.97674,4,6,0.0,1.0,1.0,0.04,14621.7844,0.1923399999996036,50,4,6,0.0,1.0,1.0,True,,2.2e-07
3.0,+,51,14622.36569,7,2,2.0,0.0,2.0,0.36,14622.3704,-0.004709999999249703,51,7,2,2.0,0.0,2.0,True,,1.9e-06
3.0,+,57,15938.08752,4,7,0.0,1.0,1.0,0.04,15937.9211,0.1664199999995617,57,4,7,0.0,1.0,1.0,True,,2.2e-07
3.0,+,58,15961.03156,7,3,2.0,0.0,2.0,0.25,15961.011,0.020559999999022693,58,7,3,2.0,0.0,2.0,True,,1.3e-06
3.0,+,66,17276.94899,7,4,2.0,0.0,2.0,0.49,17276.9077,0.04129000000102678,66,7,4,2.0,0.0,2.0,True,,2.6e-06
3.0,+,72,18570.18973,7,5,2.0,0.0,2.0,0.09,18570.1368,0.052929999998013955,72,7,5,2.0,0.0,2.0,True,,4.8e-07
3.0,+,78,19840.78035,7,6,2.0,0.0,2.0,0.25,19840.6397,0.14065000000118744,78,7,6,2.0,0.0,2.0,True,,1.3e-06
3.0,+,81,19992.79475,6,0,1.0,1.0,2.0,289.0,19992.9511,-0.1563499999974738,81,6,0,1.0,1.0,2.0,True,,0.0016
3.0,+,82,20015.07648,6,0,1.0,0.0,1.0,169.0,20015.1145,-0.03801999999996042,82,6,0,1.0,0.0,1.0,True,,0.00091
3.0,+,83,20035.39319,6,0,1.0,-1.0,0.0,169.0,20035.3812,0.011989999999059364,83,6,0,1.0,-1.0,0.0,True,,0.00091
3.0,+,88,21088.89727,7,7,2.0,0.0,2.0,0.09,21088.7624,0.13487000000168337,88,7,7,2.0,0.0,2.0,True,,4.8e-07
3.0,+,93,21746.43157,6,1,1.0,1.0,2.0,1.96,21746.5085,-0.07692999999926542,93,6,1,1.0,1.0,2.0,True,,1.1e-05
3.0,+,94,21768.51519,6,1,1.0,0.0,1.0,1.69,21768.5544,-0.0392100000026403,94,6,1,1.0,0.0,1.0,True,,9.1e-06
3.0,+,95,21788.60723,6,1,1.0,-1.0,0.0,1.96,21788.6231,-0.015869999999267748,95,6,1,1.0,-1.0,0.0,True,,1.1e-05
3.0,+,97,22314.4933,7,8,2.0,0.0,2.0,0.04,22314.2703,0.22299999999813735,97,7,8,2.0,0.0,2.0,True,,2.2e-07
3.0,+,105,23462.56796,6,2,1.0,1.0,2.0,1.96,23462.0324,0.5355600000002596,105,6,2,1.0,1.0,2.0,True,,1.1e-05
3.0,+,106,23484.52133,6,2,1.0,0.0,1.0,1.44,23484.462,0.0593300000000454,106,6,2,1.0,0.0,1.0,True,,7.7e-06
3.0,+,107,23504.43587,6,2,1.0,-1.0,0.0,1.69,23504.4071,0.02877000000080443,107,6,2,1.0,-1.0,0.0,True,,9.1e-06
3.0,+,120,25138.47263,6,3,1.0,1.0,2.0,8.41,25138.501,-0.028369999999995343,120,6,3,1.0,1.0,2.0,True,,4.5e-05
3.0,+,121,25159.96477,6,3,1.0,0.0,1.0,7.84,25160.0141,-0.04933000000164611,121,6,3,1.0,0.0,1.0,True,,4.2e-05
3.0,+,122,25179.58763,6,3,1.0,-1.0,0.0,5.76,25179.5877,-6.999999823165126e-05,122,6,3,1.0,-1.0,0.0,True,,3.1e-05
3.0,+,131,26769.28433,6,4,1.0,1.0,2.0,1.0,26769.187,0.09732999999687308,131,6,4,1.0,1.0,2.0,True,,5.4e-06
3.0,+,132,26790.51357,6,4,1.0,0.0,1.0,1.21,26790.3971,0.11647000000084518,132,6,4,1.0,0.0,1.0,True,,6.5e-06
3.0,+,133,26809.73595,6,4,1.0,-1.0,0.0,1.0,26809.8427,-0.10675000000264845,133,6,4,1.0,-1.0,0.0,True,,5.4e-06
3.0,+,145,28350.01462,6,5,1.0,1.0,2.0,7.84,28350.0183,-0.0036799999979848508,145,6,5,1.0,1.0,2.0,True,,4.2e-05
3.0,+,146,28370.76665,6,5,1.0,0.0,1.0,6.25,28370.8214,-0.05474999999933061,146,6,5,1.0,0.0,1.0,True,,3.4e-05
3.0,+,147,28389.76717,6,5,1.0,-1.0,0.0,5.29,28389.7605,0.0066699999988486525,147,6,5,1.0,-1.0,0.0,True,,2.8e-05
3.0,+,159,29872.42121,6,6,1.0,1.0,2.0,0.25,29873.5812,-1.159990000000107,159,6,6,1.0,1.0,2.0,True,,1.3e-06
3.0,+,160,29894.1751,6,6,1.0,0.0,1.0,0.49,29893.9737,0.2014000000017404,160,6,6,1.0,0.0,1.0,True,,2.6e-06
3.0,+,161,29914.12884,6,6,1.0,-1.0,0.0,0.16,29912.5817,1.5471400000024005,161,6,6,1.0,-1.0,0.0,True,,8.6e-07
3.0,+,170,31332.39306,6,7,1.0,1.0,2.0,2.25,31332.4667,-0.07364000000234228,170,6,7,1.0,1.0,2.0,True,,1.2e-05
3.0,+,171,31352.0965,6,7,1.0,0.0,1.0,3.24,31352.1865,-0.09000000000014552,171,6,7,1.0,0.0,1.0,True,,1.7e-05
3.0,+,172,31370.27054,6,7,1.0,-1.0,0.0,0.81,31370.2581,0.012440000002243323,172,6,7,1.0,-1.0,0.0,True,,4.4e-06
3.0,+,181,32716.97417,6,8,1.0,1.0,2.0,1.21,32717.1001,-0.1259299999983341,181,6,8,1.0,1.0,2.0,True,,6.5e-06
3.0,+,182,32736.40271,6,8,1.0,0.0,1.0,1.0,32736.3529,0.04980999999679625,182,6,8,1.0,0.0,1.0,True,,5.4e-06
3.0,+,183,32754.13464,6,8,1.0,-1.0,0.0,0.16,32753.9689,0.16574000000036904,183,6,8,1.0,-1.0,0.0,True,,8.6e-07
3.0,+,192,34020.72624,6,9,1.0,1.0,2.0,0.0015,34020.7525,-0.026259999998728745,192,6,9,1.0,1.0,2.0,True,,8.1e-09
3.0,+,193,34039.43079,6,9,1.0,0.0,1.0,0.0015,34039.1571,0.27369000000180677,193,6,9,1.0,0.0,1.0,True,,8.1e-09
3.0,+,195,34056.5159,6,9,1.0,-1.0,0.0,0.0004,34056.3796,0.13629999999830034,194,6,9,1.0,-1.0,0.0,True,,2.2e-09
3.0,+,209,35241.24826,6,10,1.0,1.0,2.0,0.062,35241.5324,-0.28413999999611406,205,6,10,1.0,1.0,2.0,True,,3.3e-07
3.0,+,210,35259.30767,6,10,1.0,0.0,1.0,0.0316,35259.4277,-0.1200299999982235,207,6,10,1.0,0.0,1.0,True,,1.7e-07
3.0,+,211,35275.91812,6,10,1.0,-1.0,0.0,0.0155,35275.8306,0.08752000000094995,208,6,10,1.0,-1.0,0.0,True,,8.3e-08
3.0,+,220,36384.00272,6,11,1.0,1.0,2.0,0.0025,36385.0384,-1.0356800000008661,217,6,11,1.0,1.0,2.0,True,,1.3e-08
3.0,+,221,36401.55079,6,11,1.0,0.0,1.0,0.0011,36402.2075,-0.6567099999956554,218,6,11,1.0,0.0,1.0,True,,5.9e-09
3.0,+,231,37459.76505,6,12,1.0,1.0,2.0,0.0087,37460.2046,-0.43954999999550637,228,6,12,1.0,1.0,2.0,True,,4.7e-08
3.0,+,232,37476.8055,6,12,1.0,0.0,1.0,0.0118,37476.6635,0.14199999999982538,229,6,12,1.0,0.0,1.0,True,,6.3e-08
3.0,+,233,37492.38626,6,12,1.0,-1.0,0.0,0.0022,37491.9541,0.43215999999665655,230,6,12,1.0,-1.0,0.0,True,,1.2e-08
3.0,-,2,612.1917,2,0,-1.0,-1.0,-2.0,576.0,612.1905,0.001199999999926149,2,2,0,-1.0,-1.0,-2.0,True,,0.0031
3.0,-,3,635.1293,2,0,-1.0,0.0,-1.0,676.0,635.1334,-0.004100000000107684,3,2,0,-1.0,0.0,-1.0,True,,0.0036
3.0,-,4,654.64219,2,0,-1.0,1.0,0.0,441.0,654.6379,0.004290000000082728,4,2,0,-1.0,1.0,0.0,True,,0.0024
3.0,-,6,2230.10339,2,1,-1.0,-1.0,-2.0,9.61,2230.0953,0.008090000000265718,6,2,1,-1.0,-1.0,-2.0,True,,5.2e-05
3.0,-,7,2252.9416,2,1,-1.0,0.0,-1.0,6.76,2252.938,0.0036000000000058208,7,2,1,-1.0,0.0,-1.0,True,,3.6e-05
3.0,-,8,2272.3405,2,1,-1.0,1.0,0.0,7.29,2272.3432,-0.0027000000000043656,8,2,1,-1.0,1.0,0.0,True,,3.9e-05
3.0,-,10,3824.69484,2,2,-1.0,-1.0,-2.0,9.0,3824.7378,-0.042959999999766296,10,2,2,-1.0,-1.0,-2.0,True,,4.8e-05
3.0,-,11,3847.44236,2,2,-1.0,0.0,-1.0,5.29,3847.4834,-0.04104000000006636,11,2,2,-1.0,0.0,-1.0,True,,2.8e-05
3.0,-,12,3866.7498,2,2,-1.0,1.0,0.0,3.61,3866.7925,-0.042699999999967986,12,2,2,-1.0,1.0,0.0,True,,1.9e-05
3.0,-,13,5395.95745,2,3,-1.0,-1.0,-2.0,4.0,5395.9454,0.01205000000027212,13,2,3,-1.0,-1.0,-2.0,True,,2.2e-05
3.0,-,15,5418.60487,2,3,-1.0,0.0,-1.0,2.89,5418.5972,0.007669999999961874,15,2,3,-1.0,0.0,-1.0,True,,1.6e-05
3.0,-,16,5437.81315,2,3,-1.0,1.0,0.0,1.69,5437.8143,-0.001150000000052387,16,2,3,-1.0,1.0,0.0,True,,9.1e-06
3.0,-,19,6943.88108,2,4,-1.0,-1.0,-2.0,2.56,6943.8246,0.056480000000192376,19,2,4,-1.0,-1.0,-2.0,True,,1.4e-05
3.0,-,20,6966.43737,2,4,-1.0,0.0,-1.0,1.21,6966.3847,0.052670000000034634,20,2,4,-1.0,0.0,-1.0,True,,6.5e-06
3.0,-,21,6985.53935,2,4,-1.0,1.0,0.0,0.36,6985.5142,0.025150000000394357,21,2,4,-1.0,1.0,0.0,True,,1.9e-06
