      1.6052000000  2.81780765870812E+02  4.41689947040837E+04
      1.6125000000  2.01199371853470E+02  4.40991086110533E+04
      1.6198000000  1.35017873887553E+02  4.40433498362092E+04
      1.6271000000  8.26535061155891E+01  4.40011250962842E+04
      1.6344000000  4.35450278316195E+01  4.39718611412952E+04
      1.6417000000  1.71519445038321E+01  4.39550043410212E+04
      1.6490000000  2.95375961903277E+00  4.39500202657648E+04
      1.6563000000  4.49255120389060E-01  4.39563932430321E+04
      1.6636000000  9.15579843470574E+00  4.39736258781863E+04
      1.6709000000  2.86086743086725E+01  4.40012385326982E+04
      1.6782000000  5.83604398902689E+01  4.40387687583091E+04
      1.6855000000  9.79803016977444E+01  4.40857706892719E+04
      1.6928000000  1.47053513310974E+02  4.41418143978723E+04
      1.7001000000  2.05180792796118E+02  4.42064852207048E+04
      1.7074000000  2.71977759032482E+02  4.42793830647519E+04
      1.7147000000  3.47074386249282E+02  4.43601217032576E+04
      1.7220000000  4.30114476199253E+02  4.44483280717732E+04
      1.7293000000  5.20755147495626E+02  4.45436415746578E+04
      1.7366000000  6.18666341719829E+02  4.46457134118273E+04
      1.7439000000  7.23530345969992E+02  4.47542059347245E+04
      1.7512000000  8.35041331566489E+02  4.48687920394198E+04
      1.7585000000  9.52904908661965E+02  4.49891546035020E+04
      1.7658000000  1.07683769652086E+03  4.51149859720549E+04
      1.7731000000  1.20656690923985E+03  4.52459874965957E+04
      1.7804000000  1.34182995667704E+03  4.53818691294192E+04
      1.7877000000  1.48237406034654E+03  4.55223490744023E+04
      1.7950000000  1.62795588401773E+03  4.56671534940078E+04
      1.8023000000  1.77834117873680E+03  4.58160162710145E+04
      1.8096000000  1.93330444196371E+03  4.59686788224217E+04
      1.8169000000  2.09262859049177E+03  4.61248899620379E+04
      1.8242000000  2.25610464679085E+03  4.62844058074892E+04
      1.8315000000  2.42353143839018E+03  4.64469897267620E+04
      1.8388000000  2.59471530989298E+03  4.66124123189430E+04
      1.8461000000  2.76946984719443E+03  4.67804514235206E+04
      1.8534000000  2.94761561345607E+03  4.69508921524660E+04
      1.8607000000  3.12897989637569E+03  4.71235269392997E+04
      1.8680000000  3.31339646628011E+03  4.72981555994679E+04
      1.8753000000  3.50070534456170E+03  4.74745853965764E+04
      1.8826000000  3.69075258197564E+03  4.76526311093481E+04
      1.8899000000  3.88339004631530E+03  4.78321150945664E+04
      1.8972000000  4.07847521898694E+03  4.80128673417190E+04
      1.9045000000  4.27587100001195E+03  4.81947255155588E+04
      1.9118000000  4.47544552099481E+03  4.83775349833223E+04
      1.9191000000  4.67707196560775E+03  4.85611488238876E+04
      1.9264000000  4.88062839715818E+03  4.87454278166950E+04
      1.9337000000  5.08599759282195E+03  4.89302404087868E+04
      1.9410000000  5.29306688414400E+03  4.91154626588298E+04
      1.9483000000  5.50172800342830E+03  4.93009781574696E+04
      1.9556000000  5.71187693565932E+03  4.94866779238142E+04
      1.9629000000  5.92341377561920E+03  4.96724602782482E+04
      1.9702000000  6.13624258988638E+03  4.98582306921498E+04
      1.9775000000  6.35027128342318E+03  5.00439016153971E+04
      1.9848000000  6.56541147048174E+03  5.02293922828258E+04
      1.9921000000  6.78157834957879E+03  5.04146285010291E+04
      1.9994000000  6.99869058231029E+03  5.05995424170692E+04
      2.0067000000  7.21667017579709E+03  5.07840722708131E+04
      2.0140000000  7.43544236857153E+03  5.09681621327017E+04
      2.0213000000  7.65493551973289E+03  5.11517616288222E+04
      2.0286000000  7.87508100121698E+03  5.13348256551814E+04
      2.0359000000  8.09581309304021E+03  5.15173140830711E+04
      2.0432000000  8.31706888139402E+03  5.16991914573840E+04
      2.0505000000  8.53878815947828E+03  5.18804266896837E+04
      2.0578000000  8.76091333097531E+03  5.20609927477524E+04
      2.0651000000  8.98338931607675E+03  5.22408663432450E+04
      2.0724000000  9.20616345998611E+03  5.24200276189697E+04
      2.0797000000  9.42918544382837E+03  5.25984598371931E+04
      2.0870000000  9.65240719790637E+03  5.27761490702360E+04
      2.0943000000  9.87578281725040E+03  5.29530838944919E+04
      2.1016000000  1.00992684794135E+04  5.31292550888543E+04
      2.1089000000  1.03228223644706E+04  5.33046553383978E+04
      2.1162000000  1.05464045771828E+04  5.34792789440080E+04
      2.1235000000  1.07699770712940E+04  5.36531215385109E+04
      2.1308000000  1.09935035759270E+04  5.38261798097037E+04
      2.1381000000  1.12169495240516E+04  5.39984512305454E+04
      2.1454000000  1.14402819829966E+04  5.41699337966198E+04
      2.1527000000  1.16634695869810E+04  5.43406257708427E+04
      2.1600000000  1.18864824716391E+04  5.45105254352425E+04
      2.1673000000  1.21092922105148E+04  5.46796308495048E+04
      2.1746000000  1.23318717535023E+04  5.48479396158312E+04
      2.1819000000  1.25541953672078E+04  5.50154486495241E+04
      2.1892000000  1.27762385772088E+04  5.51821539545675E+04
      2.1965000000  1.29979781121856E+04  5.53480504033327E+04
      2.2038000000  1.32193918499000E+04  5.55131315193889E+04
      2.2111000000  1.34404587649940E+04  5.56773892622508E+04
      2.2184000000  1.36611588785828E+04  5.58408138127328E+04
      2.2257000000  1.38814732096132E+04  5.60033933574181E+04
