source_index,J,parity,original_rank,observed_cm,state,v,Lambda,Sigma,Omega,input_weight,calculated_cm,residual_cm,ef
972,19.0,+,1,44159.4994,2,0,-1.0,0.0,-1.0,1.0,44159.50396447047,-0.004564470465993509,f
973,19.0,-,31,44159.5194,2,0,-1.0,0.0,-1.0,1.0,44159.53578162702,-0.016381627021473832,e
974,19.0,+,2,44949.2594,2,1,-1.0,0.0,-1.0,1.0,44949.210558996754,0.04884100324852625,f
975,19.0,-,32,44949.2794,2,1,-1.0,0.0,-1.0,1.0,44949.24192839278,0.03747160721832188,e
976,19.0,+,3,45726.5094,2,2,-1.0,0.0,-1.0,1.0,45726.50326712417,0.006132875831099227,f
977,19.0,-,33,45726.5394,2,2,-1.0,0.0,-1.0,1.0,45726.534183887896,0.005216112105699722,e
978,19.0,+,4,46491.0294,2,3,-1.0,0.0,-1.0,1.0,46491.060707305674,-0.03130730567499995,f
979,19.0,-,34,46491.0694,2,3,-1.0,0.0,-1.0,1.0,46491.0911617315,-0.021761731499282178,e
980,19.0,+,5,47242.5694,2,4,-1.0,0.0,-1.0,1.0,47242.55380001674,0.015599983256834093,f
981,19.0,-,35,47242.6194,2,4,-1.0,0.0,-1.0,1.0,47242.58377967863,0.03562032137415372,e
982,19.0,+,6,47980.7094,2,5,-1.0,0.0,-1.0,1.0,47980.68042398381,0.02897601619042689,f
983,19.0,-,36,47980.71,2,5,-1.0,0.0,-1.0,1.0,47980.70991547873,8.452127076452598e-05,e
984,19.0,+,7,48706.2494,2,6,-1.0,0.0,-1.0,1.0,48705.19183983799,1.0575601620075759,f
985,19.0,-,37,48705.2194,2,6,-1.0,0.0,-1.0,1.0,48705.22083021922,-0.001430219221219886,e
986,20.0,-,1,44181.6194,2,0,-1.0,0.0,-1.0,1.0,44181.61797011247,0.0014298875321401283,f
987,20.0,+,31,44181.6394,2,0,-1.0,0.0,-1.0,1.0,44181.65312085655,-0.013720856550207827,e
988,20.0,-,2,44971.1594,2,1,-1.0,0.0,-1.0,1.0,44971.106224625706,0.05317537429073127,f
989,20.0,+,32,44971.1694,2,1,-1.0,0.0,-1.0,1.0,44971.14088052342,0.028519476582005154,e
990,20.0,-,3,45748.1894,2,2,-1.0,0.0,-1.0,1.0,45748.17860774813,0.010792251872771885,f
991,20.0,+,33,45748.2194,2,2,-1.0,0.0,-1.0,1.0,45748.21276338952,0.006636610480200034,e
992,20.0,-,4,46512.4994,2,3,-1.0,0.0,-1.0,1.0,46512.51237634804,-0.012976348036318086,f
993,20.0,+,34,46512.5494,2,3,-1.0,0.0,-1.0,1.0,46512.54602099059,0.0033790094166761264,e
994,20.0,-,5,47263.7994,2,4,-1.0,0.0,-1.0,1.0,47263.77761560156,0.021784398442832753,f
995,20.0,+,35,47263.8394,2,4,-1.0,0.0,-1.0,1.0,47263.810735506864,0.028664493132964708,e
996,20.0,-,6,48001.7294,2,5,-1.0,0.0,-1.0,1.0,48001.67182337938,0.05757662061660085,f
997,20.0,+,36,48001.69,2,5,-1.0,0.0,-1.0,1.0,48001.70440373909,-0.014403739085537381,e
998,20.0,-,7,48725.3994,2,6,-1.0,0.0,-1.0,1.0,48725.94627319901,-0.5468731990113156,f
999,20.0,+,37,48725.9694,2,6,-1.0,0.0,-1.0,1.0,48725.97829971705,-0.008899717046006117,e
1000,21.0,+,1,44204.8294,2,0,-1.0,0.0,-1.0,1.0,44204.833989752464,-0.004589752461470198,f
1001,21.0,-,31,44204.8394,2,0,-1.0,0.0,-1.0,1.0,44204.872637571825,-0.0332375718280673,e
1002,21.0,+,2,44994.1294,2,1,-1.0,0.0,-1.0,1.0,44994.09296006721,0.03643993278819835,f
1003,21.0,-,32,44994.1594,2,1,-1.0,0.0,-1.0,1.0,44994.13106360935,0.02833639064920135,e
1004,21.0,+,3,45770.9194,2,2,-1.0,0.0,-1.0,1.0,45770.93396702187,-0.014567021869879682,f
1005,21.0,-,33,45770.9694,2,2,-1.0,0.0,-1.0,1.0,45770.97152030663,-0.002120306628057733,e
1006,21.0,+,4,46535.0094,2,3,-1.0,0.0,-1.0,1.0,46535.03283920147,-0.02343920146813616,f
1007,21.0,-,34,46535.0694,2,3,-1.0,0.0,-1.0,1.0,46535.06983039488,-0.0004303948808228597,e
1008,21.0,+,5,47286.0694,2,4,-1.0,0.0,-1.0,1.0,47286.05878656002,0.010613439982989803,f
1009,21.0,-,35,47286.1394,2,4,-1.0,0.0,-1.0,1.0,47286.09520054444,0.0441994555585552,e
1010,21.0,+,6,48023.7494,2,5,-1.0,0.0,-1.0,1.0,48023.70890920548,0.040490794519428164,f
1011,21.0,-,36,48023.71,2,5,-1.0,0.0,-1.0,1.0,48023.744729696955,-0.034729696955764666,e
1012,21.0,+,7,48747.2294,2,6,-1.0,0.0,-1.0,1.0,48747.73449650845,-0.5050965084519703,f
1013,21.0,-,37,48747.7794,2,6,-1.0,0.0,-1.0,1.0,48747.76970779811,0.00969220189290354,e
1014,22.0,-,1,44229.1494,2,0,-1.0,0.0,-1.0,1.0,44229.151483574555,-0.0020835745526710525,f
1015,22.0,+,31,44229.1694,2,0,-1.0,0.0,-1.0,1.0,44229.19379149082,-0.024391490820562467,e
1016,22.0,-,2,45018.2094,2,1,-1.0,0.0,-1.0,1.0,45018.17022147817,0.0391785218307632,f
1017,22.0,+,32,45018.2294,2,1,-1.0,0.0,-1.0,1.0,45018.21193334287,0.017466657125623897,e
1018,22.0,-,3,45794.7694,2,2,-1.0,0.0,-1.0,1.0,45794.76879590387,0.0006040961307007819,f
1019,22.0,+,33,45794.7994,2,2,-1.0,0.0,-1.0,1.0,45794.80990513361,-0.010505133606784511,e
1020,22.0,-,4,46558.6194,2,3,-1.0,0.0,-1.0,1.0,46558.621540673004,-0.0021406730011221953,f
1021,22.0,+,34,46558.6294,2,3,-1.0,0.0,-1.0,1.0,46558.66203428669,-0.03263428669015411,e
1022,22.0,-,5,47309.4194,2,4,-1.0,0.0,-1.0,1.0,47309.396750877924,0.02264912207465386,f
1023,22.0,+,35,47309.4394,2,4,-1.0,0.0,-1.0,1.0,47309.43661231173,0.002787688274111133,e
1024,22.0,-,6,48046.8194,2,5,-1.0,0.0,-1.0,1.0,48046.791112279505,0.028287720495427493,f
1025,22.0,+,36,48070.9,2,5,-1.0,0.0,-1.0,0.0,48046.83032370564,24.06967629436258,e
1026,22.0,-,7,48770.1094,2,6,-1.0,0.0,-1.0,1.0,48770.555933419506,-0.4465334195047035,f
1027,22.0,+,37,48770.5494,2,6,-1.0,0.0,-1.0,1.0,48770.59447765185,-0.04507765184825985,e
1028,23.0,+,1,44254.5594,2,0,-1.0,0.0,-1.0,1.0,44254.56988597058,-0.010485970582521986,f
1029,23.0,-,31,44254.6094,2,0,-1.0,0.0,-1.0,1.0,44254.61601651738,-0.006616517377551645,e
1030,23.0,+,2,45043.3994,2,1,-1.0,0.0,-1.0,1.0,45043.337439020535,0.06196097946667578,f
1031,23.0,-,32,45043.4094,2,1,-1.0,0.0,-1.0,1.0,45043.38291939927,0.026480600725335535,e
1032,23.0,+,3,45819.6794,2,2,-1.0,0.0,-1.0,1.0,45819.68251908853,-0.0031190885274554603,f
1033,23.0,-,33,45819.7194,2,2,-1.0,0.0,-1.0,1.0,45819.72734207867,-0.007942078671476338,e
1034,23.0,+,4,46583.2494,2,3,-1.0,0.0,-1.0,1.0,46583.277898985485,-0.02849898548447527,f
1035,23.0,-,34,46583.2894,2,3,-1.0,0.0,-1.0,1.0,46583.32205040296,-0.0326504029580974,e
1036,23.0,+,5,47333.7894,2,4,-1.0,0.0,-1.0,1.0,47333.790919601655,-0.001519601653853897,f
1037,23.0,-,35,47333.8494,2,4,-1.0,0.0,-1.0,1.0,47333.834381369976,0.015018630023405422,e
1038,23.0,+,6,48070.9394,2,5,-1.0,0.0,-1.0,1.0,48070.91783610952,0.021563890484685544,f
1039,23.0,-,36,48070.9,2,5,-1.0,0.0,-1.0,1.0,48070.96058878724,-0.060588787237065844,e
1040,23.0,+,7,48794.0194,2,6,-1.0,0.0,-1.0,1.0,48794.40997990742,-0.3905799074200331,f
1041,23.0,-,37,48794.4194,2,6,-1.0,0.0,-1.0,1.0,48794.45200476783,-0.03260476783179911,e
1042,24.0,-,1,44281.0794,2,0,-1.0,0.0,-1.0,1.0,44281.08860552882,-0.009205528818711173,f
1043,24.0,+,31,44281.1194,2,0,-1.0,0.0,-1.0,1.0,44281.138720729956,-0.019320729952596594,e
1044,24.0,-,2,45069.6494,2,1,-1.0,0.0,-1.0,1.0,45069.59401684667,0.05538315333251376,f
1045,24.0,+,32,45069.6594,2,1,-1.0,0.0,-1.0,1.0,45069.64342542273,0.01597457726893481,e
1046,24.0,-,3,45845.6694,2,2,-1.0,0.0,-1.0,1.0,45845.674534989026,-0.005134989027283154,f
1047,24.0,+,33,45845.7094,2,2,-1.0,0.0,-1.0,1.0,45845.723229047435,-0.013829047435137909,e
1048,24.0,-,4,46608.9494,2,3,-1.0,0.0,-1.0,1.0,46609.00130575661,-0.051905756612541154,f
1049,24.0,+,34,46609.0294,2,3,-1.0,0.0,-1.0,1.0,46609.049269853815,-0.01986985381518025,e
1050,24.0,-,5,47359.2494,2,4,-1.0,0.0,-1.0,1.0,47359.240676814654,0.00872318534675287,f
1051,24.0,+,35,47359.2794,2,4,-1.0,0.0,-1.0,1.0,47359.287891293934,-0.008491293934639543,e
1052,24.0,-,6,48096.1294,2,5,-1.0,0.0,-1.0,1.0,48096.08845686503,0.04094313496898394,f
1053,24.0,+,36,48096.08,2,5,-1.0,0.0,-1.0,1.0,48096.1349006034,-0.054900603397982195,e
1054,24.0,-,7,48818.9294,2,6,-1.0,0.0,-1.0,1.0,48819.296004237156,-0.3666042371551157,f
1055,24.0,+,37,48819.3094,2,6,-1.0,0.0,-1.0,1.0,48819.34165690371,-0.03225690370891243,e
1056,25.0,+,1,44308.6994,2,0,-1.0,0.0,-1.0,1.0,44308.70702502058,-0.007625020582054276,f
1057,25.0,-,31,44308.7294,2,0,-1.0,0.0,-1.0,1.0,44308.7612863679,-0.031886367905826773,e
1058,25.0,+,2,45096.9994,2,1,-1.0,0.0,-1.0,1.0,45096.93933308524,0.060066914760682266,f
1059,25.0,-,32,45097.0194,2,1,-1.0,0.0,-1.0,1.0,45096.99282901158,0.026570988418825436,e
1060,25.0,+,3,45872.7494,2,2,-1.0,0.0,-1.0,1.0,45872.744215719445,0.005184280555113219,f
1061,25.0,-,33,45872.7894,2,2,-1.0,0.0,-1.0,1.0,45872.796937623956,-0.007537623954704031,e
1062,25.0,+,4,46635.7694,2,3,-1.0,0.0,-1.0,1.0,46635.79112597727,-0.021725977276219055,f
1063,25.0,-,34,46635.8194,2,3,-1.0,0.0,-1.0,1.0,46635.84305709999,-0.023657099991396535,e
1064,25.0,+,5,47385.7494,2,4,-1.0,0.0,-1.0,1.0,47385.74537961006,0.004020389940706082,f
1065,25.0,-,35,47385.8094,2,4,-1.0,0.0,-1.0,1.0,47385.79649864714,0.012901352856715675,e
1066,25.0,+,6,48122.3294,2,5,-1.0,0.0,-1.0,1.0,48122.30232334676,0.02707665324123809,f
1067,25.0,-,36,48122.3,2,5,-1.0,0.0,-1.0,1.0,48122.35260742461,-0.05260742460814072,e
1068,25.0,+,7,48844.9094,2,6,-1.0,0.0,-1.0,1.0,48845.213346929384,-0.30394692938716616,f
1069,25.0,-,37,48845.2494,2,6,-1.0,0.0,-1.0,1.0,48845.262774050374,-0.013374050373386126,e
1070,26.0,-,1,44337.4194,2,0,-1.0,0.0,-1.0,1.0,44337.424501386755,-0.005101386755995918,f
1071,26.0,+,31,44337.4594,2,0,-1.0,0.0,-1.0,1.0,44337.48306981868,-0.023669818678172305,e
1072,26.0,-,2,45125.4194,2,1,-1.0,0.0,-1.0,1.0,45125.372739825914,0.046660174084536266,f
1073,26.0,+,32,45125.4594,2,1,-1.0,0.0,-1.0,1.0,45125.43048170321,0.02891829678992508,e
1074,26.0,-,3,45900.8894,2,2,-1.0,0.0,-1.0,1.0,45900.89090707632,-0.0015070763183757663,f
1075,26.0,+,33,45900.9194,2,2,-1.0,0.0,-1.0,1.0,45900.94781305351,-0.028413053514668718,e
1076,26.0,-,4,46663.6394,2,3,-1.0,0.0,-1.0,1.0,46663.64669798879,-0.007297988791833632,f
1077,26.0,+,34,46663.6694,2,3,-1.0,0.0,-1.0,1.0,46663.702749931756,-0.03334993175667478,e
1078,26.0,-,5,47413.3194,2,4,-1.0,0.0,-1.0,1.0,47413.30435806438,0.01504193562141154,f
1079,26.0,+,35,47413.3694,2,4,-1.0,0.0,-1.0,1.0,47413.35953295404,0.009867045962892007,e
1080,26.0,-,6,48149.5894,2,5,-1.0,0.0,-1.0,1.0,48149.5587569549,0.030643045094620902,f
1081,26.0,+,36,48149.58,2,5,-1.0,0.0,-1.0,1.0,48149.61303009939,-0.03303009938827017,e
1082,26.0,-,7,48871.8494,2,6,-1.0,0.0,-1.0,1.0,48872.16132072403,-0.3119207240306423,f
1083,26.0,+,37,48872.1794,2,6,-1.0,0.0,-1.0,1.0,48872.21466839667,-0.0352683966702898,e
1084,27.0,+,1,44367.2394,2,0,-1.0,0.0,-1.0,1.0,44367.240365724036,-0.0009657240370870568,f
1085,27.0,-,31,44367.2894,2,0,-1.0,0.0,-1.0,1.0,44367.303401603596,-0.014001603594806511,e
1086,27.0,+,2,45154.9394,2,1,-1.0,0.0,-1.0,1.0,45154.89356310296,0.04583689704304561,f
1087,27.0,-,32,45154.9794,2,1,-1.0,0.0,-1.0,1.0,45154.955708958434,0.023691041562415194,e
1088,27.0,+,3,45930.1094,2,2,-1.0,0.0,-1.0,1.0,45930.1139285191,-0.00452851910085883,f
1089,27.0,-,33,45930.1694,2,2,-1.0,0.0,-1.0,1.0,45930.17517422239,-0.005774222394393291,e
1090,27.0,+,4,46692.5594,2,3,-1.0,0.0,-1.0,1.0,46692.56733345909,-0.007933459091873374,f
1091,27.0,-,34,46692.6294,2,3,-1.0,0.0,-1.0,1.0,46692.62765944358,0.0017405564212822355,e
1092,27.0,+,5,47441.9294,2,4,-1.0,0.0,-1.0,1.0,47441.91691520839,0.01248479160858551,f
1093,27.0,-,35,47441.9994,2,4,-1.0,0.0,-1.0,1.0,47441.9762966724,0.02310332759952871,e
1094,27.0,+,6,48177.8894,2,5,-1.0,0.0,-1.0,1.0,48177.85705165595,0.032348344051570166,f
1095,27.0,-,36,48177.88,2,5,-1.0,0.0,-1.0,1.0,48177.91546202032,-0.03546202032157453,e
1096,27.0,+,7,48899.8894,2,6,-1.0,0.0,-1.0,1.0,48900.139210543755,-0.2498105437553022,f
1097,27.0,-,37,48900.1794,2,6,-1.0,0.0,-1.0,1.0,48900.19662429166,-0.017224291659658775,e
1098,28.0,-,1,44398.1594,2,0,-1.0,0.0,-1.0,1.0,44398.153923270234,0.005476729762449395,f
1099,28.0,+,31,44398.1994,2,0,-1.0,0.0,-1.0,1.0,44398.22158636343,-0.022186363428772893,e
1100,28.0,-,2,45185.5494,2,1,-1.0,0.0,-1.0,1.0,45185.501102878814,0.048297121189534664,f
1101,28.0,-,2,45185.5894,2,1,-1.0,0.0,-1.0,1.0,45185.501102878814,0.08829712118313182,f
1102,28.0,-,3,45960.4194,2,2,-1.0,0.0,-1.0,1.0,45960.41257314964,0.006826850360084791,f
1103,28.0,+,33,45960.4594,2,2,-1.0,0.0,-1.0,1.0,45960.47831363743,-0.018913637431978714,e
1104,28.0,-,4,46722.5194,2,3,-1.0,0.0,-1.0,1.0,46722.552317358,-0.03291735800303286,f
1105,28.0,+,34,46722.5794,2,3,-1.0,0.0,-1.0,1.0,46722.61707001004,-0.037670010038709734,e
1106,28.0,-,5,47471.5894,2,4,-1.0,0.0,-1.0,1.0,47471.58232699759,0.0070730024090153165,f
1107,28.0,+,35,47471.6794,2,4,-1.0,0.0,-1.0,1.0,47471.646065161796,0.033334838204609696,e
1108,28.0,-,6,48207.2294,2,5,-1.0,0.0,-1.0,1.0,48207.19647394779,0.032926052204857115,f
1109,28.0,+,36,48207.22,2,5,-1.0,0.0,-1.0,1.0,48207.25916909002,-0.03916909002145985,e
1110,28.0,-,7,48928.8694,2,6,-1.0,0.0,-1.0,1.0,48929.14627345416,-0.2768734541532467,f
1111,28.0,+,37,48929.1894,2,6,-1.0,0.0,-1.0,1.0,48929.207898206354,-0.018498206351068802,e
1112,29.0,+,1,44430.1694,2,0,-1.0,0.0,-1.0,1.0,44430.164453388854,0.004946611144987401,f
1113,29.0,-,31,44430.2194,2,0,-1.0,0.0,-1.0,1.0,44430.23690284289,-0.017502842885733116,e
1114,29.0,+,2,45217.2394,2,1,-1.0,0.0,-1.0,1.0,45217.194633026695,0.044766973303921986,f
1115,29.0,-,32,45217.2994,2,1,-1.0,0.0,-1.0,1.0,45217.26605851641,0.033341483591357246,e
1116,29.0,+,3,45991.1794,2,2,-1.0,0.0,-1.0,1.0,45991.786107691085,-0.6067076910840115,f
1117,29.0,-,33,45991.8194,2,2,-1.0,0.0,-1.0,1.0,45991.85649740538,-0.03709740538033657,e
1118,29.0,+,4,46753.5794,2,3,-1.0,0.0,-1.0,1.0,46753.60090793061,-0.0215079306071857,f
1119,29.0,-,34,46753.6694,2,3,-1.0,0.0,-1.0,1.0,46753.67023925959,-0.0008392595918849111,e
1120,29.0,+,5,47502.3194,2,4,-1.0,0.0,-1.0,1.0,47502.299842281216,0.019557718784199096,f
1121,29.0,-,35,47502.3794,2,4,-1.0,0.0,-1.0,1.0,47502.368086654395,0.011313345603412017,e
1122,29.0,+,6,48237.6194,2,5,-1.0,0.0,-1.0,1.0,48237.57626282436,0.043137175642186776,f
1123,29.0,-,36,48237.58,2,5,-1.0,0.0,-1.0,1.0,48237.64338968495,-0.06338968494674191,e
1124,29.0,+,7,48958.9394,2,6,-1.0,0.0,-1.0,1.0,48959.18173862404,-0.24233862403343664,f
1125,29.0,-,37,48959.2194,2,6,-1.0,0.0,-1.0,1.0,48959.24771869212,-0.02831869211513549,e
1126,30.0,-,1,44463.2894,2,0,-1.0,0.0,-1.0,1.0,44463.27120955336,0.018190446644439362,f
1127,30.0,+,31,44463.3294,2,0,-1.0,0.0,-1.0,1.0,44463.34860387469,-0.019203874689992517,e
1128,30.0,-,2,45250.0194,2,1,-1.0,0.0,-1.0,1.0,45249.97340131178,0.045998688219697215,f
1129,30.0,+,32,45250.0794,2,1,-1.0,0.0,-1.0,1.0,45250.04970120181,0.029698798192839604,e
1130,30.0,-,3,46024.2194,2,2,-1.0,0.0,-1.0,1.0,46024.233772466185,-0.014372466182976495,f
1131,30.0,+,33,46024.2794,2,2,-1.0,0.0,-1.0,1.0,46024.30896521015,-0.029565210148575716,e
1132,30.0,-,4,46785.6894,2,3,-1.0,0.0,-1.0,1.0,46785.71233667111,-0.022936671106435824,f
1133,30.0,+,34,46785.7794,2,3,-1.0,0.0,-1.0,1.0,46785.78639804798,-0.006998047982051503,e
1134,30.0,-,5,47534.0794,2,4,-1.0,0.0,-1.0,1.0,47534.06868276977,0.010717230230511632,f
1135,30.0,+,35,47534.1594,2,4,-1.0,0.0,-1.0,1.0,47534.14158222201,0.017817777988966554,e
1136,30.0,-,6,48269.0394,2,5,-1.0,0.0,-1.0,1.0,48268.99562973769,0.04377026230940828,f
1137,30.0,+,36,48269.03,2,5,-1.0,0.0,-1.0,1.0,48269.067334617874,-0.03733461787487613,e
1138,30.0,-,7,48990.0094,2,6,-1.0,0.0,-1.0,1.0,48990.24480728288,-0.23540728287480306,f
1139,30.0,+,37,48990.2894,2,6,-1.0,0.0,-1.0,1.0,48990.315286340054,-0.025886340052238666,e
1140,31.0,+,1,44497.4794,2,0,-1.0,0.0,-1.0,1.0,44497.47341933033,0.005980669666314498,f
1141,31.0,-,31,44497.5394,2,0,-1.0,0.0,-1.0,1.0,44497.55591636341,-0.016516363408300094,e
1142,31.0,+,2,45283.8994,2,1,-1.0,0.0,-1.0,1.0,45283.83662937342,0.06277062658045907,f
1143,31.0,-,32,45283.9494,2,1,-1.0,0.0,-1.0,1.0,45283.91795917938,0.03144082061771769,e
1144,31.0,+,3,46057.7294,2,2,-1.0,0.0,-1.0,1.0,46057.754781373056,-0.02538137305964483,f
1145,31.0,-,33,46057.8094,2,2,-1.0,0.0,-1.0,1.0,46057.83493029076,-0.02553029076079838,e
1146,31.0,+,4,46818.8794,2,3,-1.0,0.0,-1.0,1.0,46818.88580829417,-0.006408294175344054,f
1147,31.0,-,34,46818.9394,2,3,-1.0,0.0,-1.0,1.0,46818.9647504301,-0.025350430099933874,e
1148,31.0,+,5,47566.3194,2,4,-1.0,0.0,-1.0,1.0,47566.888043001934,-0.568643001934106,f
1149,31.0,-,35,47566.9794,2,4,-1.0,0.0,-1.0,1.0,47566.96574574244,0.013654257556481753,e
1150,31.0,+,6,48301.4994,2,5,-1.0,0.0,-1.0,1.0,48301.453758558906,0.045641441094630864,f
1151,31.0,-,36,48301.49,2,5,-1.0,0.0,-1.0,1.0,48301.53018709941,-0.040187099410104565,e
1152,31.0,+,7,49022.1194,2,6,-1.0,0.0,-1.0,1.0,49022.334652677244,-0.2152526772406418,f
1153,31.0,-,37,49022.4094,2,6,-1.0,0.0,-1.0,1.0,49022.4097737362,-0.0003737362058018334,e
1154,32.0,-,1,44532.7794,2,0,-1.0,0.0,-1.0,1.0,44532.77028436267,0.009115637330978643,f
1155,32.0,+,31,44532.8494,2,0,-1.0,0.0,-1.0,1.0,44532.858041268366,-0.008641268366773147,e
1156,32.0,-,2,45318.8294,2,1,-1.0,0.0,-1.0,1.0,45318.7835127042,0.04588729580427753,f
1157,32.0,+,32,45318.8794,2,1,-1.0,0.0,-1.0,1.0,45318.8700272598,0.00937274019815959,e
1158,32.0,-,3,46092.3394,2,2,-1.0,0.0,-1.0,1.0,46092.34832186242,-0.008921862419811077,f
1159,32.0,+,33,46092.3994,2,2,-1.0,0.0,-1.0,1.0,46092.43357941618,-0.03417941617954057,e
1160,32.0,-,4,46853.0994,2,3,-1.0,0.0,-1.0,1.0,46853.120500705845,-0.02110070584603818,f
1161,32.0,+,34,46853.1994,2,3,-1.0,0.0,-1.0,1.0,46853.20447362983,-0.005073629828984849,e
1162,32.0,-,5,47600.7594,2,4,-1.0,0.0,-1.0,1.0,47600.75709030893,0.0023096910736057907,f
1163,32.0,-,5,47600.8594,2,4,-1.0,0.0,-1.0,1.0,47600.75709030893,0.1023096910721506,f
1164,32.0,-,6,48334.9794,2,5,-1.0,0.0,-1.0,1.0,48334.94980553874,0.029594461258966476,f
1165,32.0,+,36,48334.99,2,5,-1.0,0.0,-1.0,1.0,48335.03110269727,-0.04110269727243576,e
1166,32.0,-,7,49055.2494,2,6,-1.0,0.0,-1.0,1.0,49055.45042002554,-0.2010200255390373,f
1167,32.0,+,37,49055.5294,2,6,-1.0,0.0,-1.0,1.0,49055.53032541651,-0.0009254165124730207,e
1168,33.0,+,1,44569.1794,2,0,-1.0,0.0,-1.0,1.0,44569.16098035151,0.01841964849154465,f
1169,33.0,-,31,44569.2494,2,0,-1.0,0.0,-1.0,1.0,44569.254153585345,-0.004753585344587918,e
1170,33.0,+,2,45354.8694,2,1,-1.0,0.0,-1.0,1.0,45354.81322063051,0.05617936949420255,f
1171,33.0,-,32,45354.9394,2,1,-1.0,0.0,-1.0,1.0,45354.90507406577,0.03432593423349317,e
1172,33.0,+,3,46127.9994,2,2,-1.0,0.0,-1.0,1.0,46128.01355491223,-0.014154912227240857,f
1173,33.0,-,33,46128.0894,2,2,-1.0,0.0,-1.0,1.0,46128.10407286175,-0.014672861754661426,e
1174,33.0,+,4,46888.3994,2,3,-1.0,0.0,-1.0,1.0,46888.415564973744,-0.016164973741979338,f
1175,33.0,-,34,46888.4994,2,3,-1.0,0.0,-1.0,1.0,46888.504718011645,-0.005318011644703802,e
1176,33.0,+,5,47635.6894,2,4,-1.0,0.0,-1.0,1.0,47635.67496477904,0.014435220960876904,f
1177,33.0,-,35,47635.7594,2,4,-1.0,0.0,-1.0,1.0,47635.762715973644,-0.0033159736412926577,e
1178,33.0,+,6,48369.5194,2,5,-1.0,0.0,-1.0,1.0,48369.48289926453,0.03650073547032662,f
1179,33.0,-,36,48369.52,2,5,-1.0,0.0,-1.0,1.0,48369.569209294794,-0.04920929479703773,e
1180,33.0,+,7,49089.4094,2,6,-1.0,0.0,-1.0,1.0,49089.591226471115,-0.18182647111825645,f
1181,33.0,-,37,49089.6394,2,6,-1.0,0.0,-1.0,1.0,49089.67605782051,-0.036657820506661665,e
1182,34.0,-,1,44606.6494,2,0,-1.0,0.0,-1.0,1.0,44606.64465703763,0.004742962373711634,f
1183,34.0,+,31,44606.7294,2,0,-1.0,0.0,-1.0,1.0,44606.74340232858,-0.014002328585775103,e
1184,34.0,-,2,45391.9694,2,1,-1.0,0.0,-1.0,1.0,45391.92489629034,0.04450370966515038,f
1185,34.0,+,32,45392.0394,2,1,-1.0,0.0,-1.0,1.0,45392.022242011226,0.017157988775579724,e
1186,34.0,-,3,46164.7194,2,2,-1.0,0.0,-1.0,1.0,46164.749615002,-0.030215001999749802,f
1187,34.0,+,33,46164.8094,2,2,-1.0,0.0,-1.0,1.0,46164.845544382486,-0.03614438248769147,e
1188,34.0,-,4,46924.7394,2,3,-1.0,0.0,-1.0,1.0,46924.770125294446,-0.0307252944476204,f
1189,34.0,+,34,46924.8394,2,3,-1.0,0.0,-1.0,1.0,46924.864607047544,-0.025207047547155526,e
1190,34.0,-,5,47671.6194,2,4,-1.0,0.0,-1.0,1.0,47671.64077922007,-0.021379220066592097,f
1191,34.0,+,35,47671.7294,2,4,-1.0,0.0,-1.0,1.0,47671.73377415115,-0.0043741511544794776,e
1192,34.0,-,6,48405.0794,2,5,-1.0,0.0,-1.0,1.0,48405.0521406178,0.02725938220100943,f
1193,34.0,+,36,48405.11,2,5,-1.0,0.0,-1.0,1.0,48405.14360704745,-0.033607047451369,e
1194,34.0,-,7,49124.5794,2,6,-1.0,0.0,-1.0,1.0,49124.756161033685,-0.17676103368285112,f
1195,34.0,+,37,49124.8294,2,6,-1.0,0.0,-1.0,1.0,49124.846059242234,-0.016659242231980897,e
1196,35.0,+,1,44645.2294,2,0,-1.0,0.0,-1.0,1.0,44645.22043818262,0.008961817373347003,f
1197,35.0,-,31,44645.3194,2,0,-1.0,0.0,-1.0,1.0,44645.32491051141,-0.005510511407919694,e
1198,35.0,+,2,45430.1694,2,1,-1.0,0.0,-1.0,1.0,45430.11765661225,0.051743387746682856,f
1199,35.0,-,32,45430.2494,2,1,-1.0,0.0,-1.0,1.0,45430.22064727807,0.02875272193341516,e
1200,35.0,+,3,46202.5394,2,2,-1.0,0.0,-1.0,1.0,46202.55561008559,-0.016210085588681977,f
1201,35.0,-,33,46202.6394,2,2,-1.0,0.0,-1.0,1.0,46202.65710118656,-0.017701186559861526,e
1202,35.0,+,4,46962.1594,2,3,-1.0,0.0,-1.0,1.0,46962.18327896224,-0.023878962245362345,f
1203,35.0,-,34,46962.2594,2,3,-1.0,0.0,-1.0,1.0,46962.283237285636,-0.02383728563290788,e
1204,35.0,+,5,47708.6694,2,4,-1.0,0.0,-1.0,1.0,47708.65361912041,0.015780879592057317,f
1205,35.0,-,35,47708.6694,2,4,-1.0,0.0,-1.0,1.0,47708.75200313859,-0.08260313858772861,e
1206,35.0,+,6,48441.6894,2,5,-1.0,0.0,-1.0,1.0,48441.656602729054,0.03279727094923146,f
1207,35.0,-,36,48441.69,2,5,-1.0,0.0,-1.0,1.0,48441.75336833813,-0.06336833813111298,e
1208,35.0,+,7,49160.7794,2,6,-1.0,0.0,-1.0,1.0,49160.944284559024,-0.16488455902435817,f
1209,35.0,-,37,49160.9994,2,6,-1.0,0.0,-1.0,1.0,49161.03938977997,-0.039989779972529504,e
