v,rank,inner_probability,quasibound,barrier_r_angstrom,barrier_absolute_cm,J,observed_cm,calculated_cm,residual_cm,input_weight,python_duo_delta_cm
0,1,1.0,False,3.3897999999999997,38424.746715691435,31,9852.5212,9852.521785921917,-0.0005859219181729713,17.677669529663685,-2.219167072325945e-10
1,2,0.9999999999999997,False,3.3897999999999997,38424.746715691435,31,12442.882588,12442.835799255798,0.04678874420278589,12.499999999999996,-1.0732037480920553e-10
2,3,0.9999999999999999,False,3.3897999999999997,38424.746715691435,31,14930.920554,14930.875870304484,0.0446836955161416,10.206207261596576,-1.0368239600211382e-10
3,4,1.0000000000000004,False,3.3897999999999997,38424.746715691435,31,17316.587881,17316.582279976337,0.0056010236621659715,8.838834764831843,-2.9831426218152046e-10
4,5,1.0000000000000002,False,3.3897999999999997,38424.746715691435,31,19599.390633,19599.410632957042,-0.019999957043182803,7.905694150420947,-1.0913936421275139e-11
5,6,1.0000000000000004,False,3.3897999999999997,38424.746715691435,31,21778.272518,21778.297062362846,-0.02454436284460826,7.216878364870322,-4.001776687800884e-10
6,7,1.0,False,3.3897999999999997,38424.746715691435,31,23851.527893,23851.548096739927,-0.020203739928547293,6.681531047810609,-9.094947017729282e-11
7,8,1.0000000000000004,False,3.3897999999999997,38424.746715691435,31,25816.724838,25816.666743178692,0.05809482130644028,6.249999999999998,-4.474713932722807e-10
8,9,1.0,False,3.3897999999999997,38424.746715691435,31,27670.222983,27670.11813720854,0.10484579145850148,5.892556509887896,2.546585164964199e-11
9,10,0.9999999999999999,False,3.3897999999999997,38424.746715691435,31,29407.1496,29407.021776002315,0.12782399768548203,5.590169943749474,-6.912159733474255e-11
10,11,1.0000000000000002,False,3.3897999999999997,38424.746715691435,31,31020.8817,31020.728214584175,0.1534854158271628,5.330017908890261,-1.9281287677586079e-10
11,12,0.9999999999999782,False,3.3897999999999997,38424.746715691435,31,32502.304867,32502.182263230105,0.12260376989434008,5.103103630798288,-2.546585164964199e-11
12,13,0.9999999999694754,False,3.3897999999999997,38424.746715691435,31,33838.811081,33838.84887379155,-0.03779279154696269,4.9029033784546,-1.0186340659856796e-10
13,14,0.9999999682730608,False,3.3897999999999997,38424.746715691435,31,35012.108591,35012.626883642755,-0.5182926427587518,4.72455591261534,-3.710738383233547e-10
14,15,0.9999755168792022,True,3.3897999999999997,38424.746715691435,31,35993.292351,35994.85834128356,-1.5659902835614048,4.564354645876383,-1.1641532182693481e-10
15,18,0.9780226602488713,True,3.3897999999999997,38424.746715691435,31,36721.899559,36726.97450410586,-5.074945105865481,4.419417382415921,1.4551915228366852e-11
0,1,1.0000000000000002,False,3.3691999999999993,38521.05039629985,32,10454.615776,10454.619280402163,-0.003504402162434417,17.407765595569785,2.128217602148652e-10
1,2,0.9999999999999998,False,3.3691999999999993,38521.05039629985,32,13026.269726,13026.21676560556,0.05296039443965128,12.309149097933272,3.092281986027956e-11
2,3,0.9999999999999999,False,3.3691999999999993,38521.05039629985,32,15495.645418,15495.59468149011,0.05073650988924783,10.050378152592122,-3.9835867937654257e-10
3,4,0.9999999999999996,False,3.3691999999999993,38521.05039629985,32,17862.62991,17862.62035523664,0.009554763360938523,8.703882797784892,1.4551915228366852e-11
4,5,1.0000000000000004,False,3.3691999999999993,38521.05039629985,32,20126.648193,20126.665654455788,-0.017461455787270097,7.784989441615229,-1.382431946694851e-10
5,6,1.0000000000000002,False,3.3691999999999993,38521.05039629985,32,22286.540083,22286.565984122797,-0.025901122797222342,7.106690545187015,-1.8553691916167736e-10
6,7,0.9999999999999998,False,3.3691999999999993,38521.05039629985,32,24340.484178,24340.50150308109,-0.017325081091257744,6.57951694959769,-3.5288394428789616e-10
7,8,0.9999999999999998,False,3.3691999999999993,38521.05039629985,32,26285.877195,26285.81196603554,0.0652289644604025,6.154574548966636,-1.382431946694851e-10
8,9,1.0,False,3.3691999999999993,38521.05039629985,32,28118.854567,28118.747055083863,0.10751191613599076,5.802588531856595,-1.709850039333105e-10
9,10,1.0,False,3.3691999999999993,38521.05039629985,32,29834.269262,29834.135455181917,0.1338068180848495,5.504818825631803,-7.639755494892597e-11
10,11,1.0,False,3.3691999999999993,38521.05039629985,32,31425.074809,31424.922221472603,0.15258752739828196,5.2486388108147795,1.8189894035458565e-11
11,12,0.9999999999998552,False,3.3691999999999993,38521.05039629985,32,32881.558279,32881.45723940157,0.10103959842672339,5.025189076296061,1.0186340659856796e-10
12,13,0.9999999998237759,False,3.3691999999999993,38521.05039629985,32,34190.145507,34190.26040236201,-0.1148953620067914,4.828045495852676,-7.275957614183426e-11
13,14,0.9999998380351943,False,3.3691999999999993,38521.05039629985,32,35330.817373,35331.52447753335,-0.7071045333505026,4.652421051992354,-1.382431946694851e-10
14,15,0.999888479147185,True,3.3691999999999993,38521.05039629985,32,36270.6817,36272.693537273284,-2.011837273283163,4.494665749754947,8.731149137020111e-11
15,19,0.9002291906340035,True,3.3691999999999993,38521.05039629985,32,36928.858974,36938.72231180128,-9.86333780127461,4.351941398892446,3.2014213502407074e-10
0,1,0.9999999999999999,False,3.3485999999999994,38621.726205064944,33,11071.4025,11071.40963137892,-0.0071313789194391575,17.149858514250884,-7.821654435247183e-11
1,2,1.0,False,3.3485999999999994,38621.726205064944,33,13623.804113,13623.745335632007,0.05877736799266131,12.126781251816647,1.1459633242338896e-10
2,3,0.9999999999999996,False,3.3485999999999994,38621.726205064944,33,16073.964807,16073.908831227687,0.055975772313104244,9.901475429766744,-1.7280399333685637e-10
3,4,0.9999999999999997,False,3.3485999999999994,38621.726205064944,33,18421.701728,18421.689488220865,0.012239779134688433,8.574929257125442,-2.0736479200422764e-10
4,5,1.0000000000000002,False,3.3485999999999994,38621.726205064944,33,20666.353034,20666.369668914605,-0.016634914605674567,7.669649888473703,0.0
5,6,1.0000000000000004,False,3.3485999999999994,38621.726205064944,33,22806.647437,22806.676786480984,-0.02934948098481982,7.001400420140049,9.458744898438454e-11
6,7,0.9999999999999992,False,3.3485999999999994,38621.726205064944,33,24840.6397,24840.654938215604,-0.015238215604767902,6.482037235521643,1.0913936421275139e-10
7,8,0.9999999999999996,False,3.3485999999999994,38621.726205064944,33,26765.537324,26765.46722583725,0.07009816275240155,6.0633906259083235,-2.546585164964199e-10
8,9,1.0,False,3.3485999999999994,38621.726205064944,33,28577.236797,28577.128786952315,0.1080100476865482,5.716619504750295,-1.418811734765768e-10
9,10,0.9999999999999997,False,3.3485999999999994,38621.726205064944,33,30270.286177,30270.149223263496,0.13695373650625697,5.423261445466404,-1.0913936421275139e-10
10,11,0.9999999999999999,False,3.3485999999999994,38621.726205064944,33,31837.169355,31837.02373070355,0.14562429645229713,5.1708768999501915,-3.092281986027956e-10
11,12,0.9999999999990645,False,3.3485999999999994,38621.726205064944,33,33267.499366,33267.431426406205,0.0679395937913796,4.950737714883372,-1.964508555829525e-10
12,13,0.9999999989887991,False,3.3485999999999994,38621.726205064944,33,34546.583589,34546.79983769094,-0.21624869093648158,4.756514941544941,-1.6007106751203537e-10
13,14,0.9999991790179167,False,3.3485999999999994,38621.726205064944,33,35652.321774,35653.2648895119,-0.9431155119018513,4.583492485141056,-2.1827872842550278e-11
14,16,0.9994854882626827,True,3.3485999999999994,38621.726205064944,33,36546.506146,36549.11511542349,-2.6089694234906347,4.4280744277004755,-8.003553375601768e-11
0,1,1.0,False,3.3279999999999994,38726.86254263074,34,11702.524607,11702.536181518388,-0.011574518388442812,16.903085094570333,5.4569682106375694e-11
1,2,1.0000000000000004,False,3.3279999999999994,38726.86254263074,34,14235.131205,14235.067257194174,0.06394780582559179,11.952286093343934,-3.637978807091713e-12
2,3,1.0000000000000002,False,3.3279999999999994,38726.86254263074,34,16665.525339,16665.465336563262,0.060002436737704556,9.759000729485333,-4.547473508864641e-10
3,4,0.9999999999999998,False,3.3279999999999994,38726.86254263074,34,18993.44963,18993.436435628657,0.013194371342251543,8.451542547285166,-5.529727786779404e-10
4,5,1.0000000000000002,False,3.3279999999999994,38726.86254263074,34,21218.14913,21218.167189311123,-0.018059311121760402,7.5592894601845435,-3.92901711165905e-10
5,6,1.0000000000000002,False,3.3279999999999994,38726.86254263074,34,23338.233865,23338.269134167724,-0.03526916772534605,6.900655593423543,-1.1641532182693481e-10
6,7,0.9999999999999997,False,3.3279999999999994,38726.86254263074,34,25351.625356,25351.639693141446,-0.014337141445139423,6.3887656499993986,-7.275957614183426e-11
7,8,1.0000000000000002,False,3.3279999999999994,38726.86254263074,34,27255.322517,27255.25049897975,0.07201802025156212,5.976143046671967,-1.0913936421275139e-10
8,9,1.0000000000000002,False,3.3279999999999994,38726.86254263074,34,29044.966729,29044.86079942919,0.10592957081098575,5.634361698190111,3.637978807091713e-12
9,10,1.0,False,3.3279999999999994,38726.86254263074,34,30714.765315,30714.629044783065,0.13627021693537245,5.3452248382484875,-2.473825588822365e-10
10,11,0.9999999999999956,False,3.3279999999999994,38726.86254263074,34,32256.680445,32256.54925636785,0.13118863215277088,5.096471914376255,-1.6370904631912708e-10
11,12,0.9999999999939864,False,3.3279999999999994,38726.86254263074,34,33659.56004,33659.53958030203,0.020459697967453394,4.8795003647426665,-1.382431946694851e-10
12,13,0.9999999942453146,False,3.3279999999999994,38726.86254263074,34,34907.405444,34907.75255104023,-0.34710704022290884,4.688072309384954,-2.255546860396862e-10
13,14,0.999995872306713,True,3.3279999999999994,38726.86254263074,34,35975.560751,35976.80003075244,-1.2392797524444177,4.517539514526256,1.673470251262188e-10
14,17,0.9974507206264887,True,3.3279999999999994,38726.86254263074,34,36818.316444,36821.78662879772,-3.470184797726688,4.364357804719847,-1.7462298274040222e-10
0,1,1.0000000000000002,False,3.3073999999999995,38836.54833062937,35,12347.617883,12347.63468678647,-0.016803786469608895,16.666666666666668,1.000444171950221e-10
1,2,1.0,False,3.3073999999999995,38836.54833062937,35,14859.888877,14859.82054072731,0.06833627268861164,11.78511301977579,-3.41970007866621e-10
2,3,0.9999999999999999,False,3.3073999999999995,38836.54833062937,35,17269.965729,17269.903213786576,0.06251521342346678,9.622504486493764,-3.7834979593753815e-10
3,4,1.0000000000000002,False,3.3073999999999995,38836.54833062937,35,19577.511578,19577.499545202114,0.01203279788751388,8.333333333333334,5.093170329928398e-11
4,5,0.9999999999999999,False,3.3073999999999995,38836.54833062937,35,21781.671473,21781.69372024386,-0.022247243861784227,7.453559924999298,-1.8189894035458565e-10
5,6,0.9999999999999997,False,3.3073999999999995,38836.54833062937,35,23880.928846,23880.97281654469,-0.04397054469154682,6.804138174397718,-2.764863893389702e-10
6,7,1.0,False,3.3073999999999995,38836.54833062937,35,25873.060825,25873.07592129097,-0.015096290968358517,6.29940788348712,-2.2919266484677792e-10
7,8,1.0000000000000004,False,3.3073999999999995,38836.54833062937,35,27754.837086,27754.766750950548,0.07033504945138702,5.892556509887895,-4.256435204297304e-10
8,9,0.9999999999999998,False,3.3073999999999995,38836.54833062937,35,29521.625522,29521.524681990308,0.10084000969072804,5.555555555555556,-2.3283064365386963e-10
9,10,0.9999999999999999,False,3.3073999999999995,38836.54833062937,35,31167.251054,31167.12041786807,0.13063613192935009,5.270462766947299,-5.4569682106375694e-11
10,11,0.9999999999999654,False,3.3073999999999995,38836.54833062937,35,32683.09465,32682.986971748054,0.10767825194488978,5.02518907629606,-1.6370904631912708e-10
11,12,0.9999999999616682,False,3.3073999999999995,38836.54833062937,35,34057.128218,34057.17305515423,-0.04483715422975365,4.811252243246882,-7.275957614183426e-11
12,13,0.9999999675878485,False,3.3073999999999995,38836.54833062937,35,35271.812063,35272.32596669265,-0.513903692655731,4.622501635210242,-6.548361852765083e-11
13,14,0.9999794095201807,True,3.3073999999999995,38836.54833062937,35,36299.276484,36300.89102058459,-1.6145365845877677,4.45435403187374,-4.3655745685100555e-11
14,18,0.9817945229613312,True,3.3073999999999995,38836.54833062937,35,37082.036565,37087.24810126883,-5.211536268827331,4.303314829119352,-2.6921043172478676e-10
0,1,1.0000000000000004,False,3.2764999999999995,38950.893161933986,36,13006.310573,13006.333524231532,-0.02295123153089662,16.43989873053573,-2.473825588822365e-10
1,2,1.0,False,3.2764999999999995,38950.893161933986,36,15497.7073,15497.635638518172,0.07166148182841425,11.624763874381927,-1.2732925824820995e-11
2,3,0.9999999999999991,False,3.2764999999999995,38950.893161933986,36,17886.916763,17886.85361461392,0.06314838608159334,9.49157995752499,-1.3096723705530167e-10
3,4,1.0,False,3.2764999999999995,38950.893161933986,36,20173.5171,20173.5088326414,0.008267358600278385,8.219949365267865,-2.4010660126805305e-10
4,5,0.9999999999999999,False,3.2764999999999995,38950.893161933986,36,22356.546,22356.575753517696,-0.029753517697827192,7.352146220938077,-3.092281986027956e-10
5,6,1.0000000000000004,False,3.2764999999999995,38950.893161933986,36,24434.3519,24434.407627421257,-0.05572742125514196,6.711560552140244,1.8189894035458565e-11
6,7,1.0,False,3.2764999999999995,38950.893161933986,36,26404.5543,26404.572345381297,-0.01804538129727007,6.213697660012,-9.094947017729282e-11
7,8,0.9999999999999999,False,3.2764999999999995,38950.893161933986,36,28263.67177,28263.607371068945,0.06439893105562078,5.812381937190963,-2.546585164964199e-11
8,9,1.0000000000000004,False,3.2764999999999995,38950.893161933986,36,30006.777348,30006.68512763404,0.09222036596111138,5.47996624351191,-2.1464074961841106e-10
9,10,0.9999999999999996,False,3.2764999999999995,38950.893161933986,36,31627.265291,31627.146536943517,0.11875405648243031,5.198752449100364,-3.310560714453459e-10
10,11,0.9999999999996609,False,3.2764999999999995,38950.893161933986,36,33115.8664,33115.79323076173,0.073169238268747,4.9568159709660975,-2.1827872842550278e-10
11,12,0.9999999996827851,False,3.2764999999999995,38950.893161933986,36,34459.540296,34459.6724515817,-0.1321555816975888,4.745789978762495,-1.0913936421275139e-10
12,13,0.9999997772902718,False,3.2764999999999995,38950.893161933986,36,35638.905463,35639.6302526241,-0.7247896240951377,4.559607525875532,-8.003553375601768e-11
13,14,0.9998822653160715,True,3.2764999999999995,38950.893161933986,36,36621.925796,36624.02465691552,-2.0988609155174345,4.393747751637468,-1.0913936421275139e-10
14,19,0.6569885060140348,True,3.2764999999999995,38950.893161933986,36,37330.59797,37349.47605155157,-18.878081551571086,4.2447635997800885,5.085894372314215e-09
0,1,1.0000000000000004,False,3.2558999999999996,39069.97389581389,37,13678.2238,13678.253894450188,-0.03009445018869883,16.222142113076256,-1.6552803572267294e-10
1,2,1.0000000000000004,False,3.2558999999999996,39069.97389581389,37,16148.209312,16148.135615843421,0.07369615657989925,11.470786693528087,-1.4370016288012266e-10
2,3,1.0000000000000002,False,3.2558999999999996,39069.97389581389,37,18516.00135,18515.939949518128,0.06140048187080538,9.365858115816941,-7.639755494892597e-11
3,4,1.0,False,3.2558999999999996,39069.97389581389,37,20781.087473,20781.086038819638,0.0014341803616844118,8.111071056538128,-4.4019543565809727e-10
4,5,1.0,False,3.2558999999999996,39069.97389581389,37,22942.389567,22942.430733814235,-0.041166814236930804,7.2547625011001164,-2.9831426218152046e-10
5,6,1.0000000000000002,False,3.2558999999999996,39069.97389581389,37,24998.112332,24998.183198778806,-0.07086677880579373,6.62266178532522,-1.8553691916167736e-10
6,7,0.9999999999999999,False,3.2558999999999996,39069.97389581389,37,26945.701988,26945.725891066817,-0.023903066816274077,6.131393394849658,9.822542779147625e-11
7,8,0.9999999999999998,False,3.2558999999999996,39069.97389581389,37,28781.403048,28781.34948599054,0.05356200945971068,5.735393346764043,-1.418811734765768e-10
8,9,0.9999999999999991,False,3.2558999999999996,39069.97389581389,37,30499.968104,30499.888700958087,0.07940304191288305,5.407380704358752,-2.874003257602453e-10
9,10,0.999999999999998,False,3.2558999999999996,39069.97389581389,37,32094.305166,32094.206051198584,0.09911480141454376,5.129891760425771,-3.5288394428789616e-10
10,11,0.999999999997641,False,3.2558999999999996,39069.97389581389,37,33554.413586,33554.38822175506,0.02536424493882805,4.891159880445185,-1.382431946694851e-10
11,12,0.999999998051782,False,3.2558999999999996,39069.97389581389,37,34866.071319,34866.318006475936,-0.24668747593386797,4.682929057908471,-2.764863893389702e-10
12,13,0.9999987966697444,True,3.2558999999999996,39069.97389581389,37,36007.660153,36008.65069550752,-0.9905425075194216,4.499212706658476,-7.275957614183426e-11
13,16,0.9993493941253746,True,3.2558999999999996,39069.97389581389,37,36941.513355,36944.25994677254,-2.7465917725348845,4.3355498476206,-5.820766091346741e-11
0,1,0.9999999999999997,False,3.2352999999999996,39193.863676369925,38,14362.9717,14363.010017728582,-0.038317728582114796,16.012815380508712,-4.18367562815547e-11
1,2,0.9999999999999996,False,3.2352999999999996,39193.863676369925,38,16811.0105,16810.93631251392,0.07418748607960879,11.322770341445956,-2.3646862246096134e-10
2,3,1.0000000000000002,False,3.2352999999999996,39193.863676369925,38,19156.834984,19156.77799612861,0.05698787139044725,9.245003270420487,-3.7834979593753815e-10
3,4,1.0000000000000002,False,3.2352999999999996,39193.863676369925,38,21399.835699,21399.844664274733,-0.00896527473378228,8.006407690254356,-3.2741809263825417e-10
4,5,1.0000000000000004,False,3.2352999999999996,39193.863676369925,38,23538.809952,23538.866989821083,-0.0570378210832132,7.161148740394328,-4.001776687800884e-10
5,6,0.9999999999999997,False,3.2352999999999996,39193.863676369925,38,25571.80925,25571.898780882664,-0.08953088266571285,6.537204504606135,-7.639755494892597e-11
6,7,0.9999999999999998,False,3.2352999999999996,39193.863676369925,38,27496.087899,27496.121234419395,-0.03333541939718998,6.052275326688024,-8.003553375601768e-11
7,8,1.0000000000000002,False,3.2352999999999996,39193.863676369925,38,29307.592417,29307.555128120384,0.037288879615516635,5.661385170722978,-1.0913936421275139e-10
8,9,1.0000000000000004,False,3.2352999999999996,39193.863676369925,38,31000.723973,31000.662346116165,0.06162688383483328,5.337605126836238,-2.7284841053187847e-10
9,10,0.9999999999999835,False,3.2352999999999996,39193.863676369925,38,32567.840396,32567.77031290641,0.07008309358934639,5.063696835418333,-2.510205376893282e-10
10,11,0.9999999999838215,False,3.2352999999999996,39193.863676369925,38,33998.111897,33998.15047531672,-0.03857831671484746,4.828045495852676,-1.5279510989785194e-10
11,12,0.9999999882230359,False,3.2352999999999996,39193.863676369925,38,35275.922,35276.316771211765,-0.3947712117660558,4.622501635210243,-1.2369127944111824e-10
12,13,0.9999935995931521,True,3.2352999999999996,39193.863676369925,38,36376.8804,36378.20643272108,-1.326032721080992,4.441155916843275,-7.275957614183426e-11
13,17,0.9963052428225568,True,3.2352999999999996,39193.863676369925,38,37255.19992,37258.90202670956,-3.7021067095629405,4.279604925109129,-1.0186340659856796e-10
0,1,0.9999999999999999,False,3.2146999999999997,39322.652361736495,39,15060.161723,15060.209322785955,-0.04759978595575376,15.811388300841896,2.091837814077735e-10
1,2,0.9999999999999998,False,3.2146999999999997,39322.652361736495,39,17485.719243,17485.646493212273,0.0727497877269343,11.180339887498945,8.003553375601768e-11
2,3,0.9999999999999999,False,3.2146999999999997,39322.652361736495,39,19809.025282,19808.975990365943,0.049291634055407485,9.128709291752768,3.637978807091713e-12
3,4,1.0,False,3.2146999999999997,39322.652361736495,39,22029.366457,22029.38997753418,-0.02352053418144351,7.905694150420948,-6.548361852765083e-11
4,5,1.0,False,3.2146999999999997,39322.652361736495,39,24145.405628,24145.48362545016,-0.07799745016018278,7.071067811865474,-1.673470251262188e-10
5,6,0.9999999999999997,False,3.2146999999999997,39322.652361736495,39,26155.030962,26155.142959863013,-0.11199786301222048,6.454972243679029,1.0550138540565968e-10
6,7,0.9999999999999996,False,3.2146999999999997,39322.652361736495,39,28055.283025,28055.33024750721,-0.04722250720806187,5.976143046671968,-9.458744898438454e-11
7,8,0.9999999999999996,False,3.2146999999999997,39322.652361736495,39,29841.785261,29841.77022926769,0.015031732309580548,5.590169943749473,-3.637978807091713e-12
8,9,0.9999999999999998,False,3.2146999999999997,39322.652361736495,39,31508.549435,31508.51157365457,0.03786134543042863,5.270462766947299,-1.0550138540565968e-10
9,10,0.9999999999998727,False,3.2146999999999997,39322.652361736495,39,33047.309725,33047.27997381697,0.02975118302856572,5.0,-2.546585164964199e-10
10,11,0.9999999998907817,False,3.2146999999999997,39322.652361736495,39,34446.2876,34446.40982977292,-0.12222977291821735,4.767312946227961,-2.1827872842550278e-11
11,12,0.9999999300795522,False,3.2146999999999997,39322.652361736495,39,35688.200761,35688.7850764249,-0.5843154249014333,4.564354645876384,3.637978807091713e-11
12,13,0.9999664603477998,True,3.2146999999999997,39322.652361736495,39,36745.1318,36746.88515225968,-1.7533522596786497,4.385290096535146,-1.2369127944111824e-10
13,18,0.9526442116260165,True,3.2146999999999997,39322.652361736495,39,37558.0871,37564.4024521753,-6.315352175304724,4.225771273642582,8.512870408594608e-10
0,1,1.0,False,3.1940999999999997,39456.43044609395,40,15769.3946,15769.452626981263,-0.05802698126353789,15.617376188860607,6.730260793119669e-11
1,2,1.0,False,3.1940999999999997,39456.43044609395,40,18171.9371,18171.867984833738,0.06911516626132652,11.043152607484652,-2.3283064365386963e-10
2,3,0.9999999999999999,False,3.1940999999999997,39456.43044609395,40,20472.172652,20472.134697683483,0.037954316518153064,9.016696346674324,3.637978807091713e-12
3,4,1.0000000000000009,False,3.1940999999999997,39456.43044609395,40,22669.276283,22669.318993326837,-0.04271032683755038,7.808688094430304,-2.219167072325945e-10
4,5,1.0000000000000002,False,3.1940999999999997,39456.43044609395,40,24761.765852,24761.870364861752,-0.10451286175157293,6.984302957695782,-3.5288394428789616e-10
5,6,1.0000000000000007,False,3.1940999999999997,39456.43044609395,40,26747.354911,26747.49330211289,-0.13839111289053108,6.375767130633384,1.709850039333105e-10
6,7,0.9999999999999998,False,3.1940999999999997,39456.43044609395,40,28622.844896,28622.911322836655,-0.06642683665631921,5.902813361009553,4.001776687800884e-11
7,8,1.0,False,3.1940999999999997,39456.43044609395,40,30383.50977,30383.52340228243,-0.013632282429171028,5.521576303742326,-1.3460521586239338e-10
8,9,0.9999999999999991,False,3.1940999999999997,39456.43044609395,40,32022.925157,32022.918246959198,0.0069100408036320005,5.205792062953536,-1.709850039333105e-10
9,10,0.9999999999990378,False,3.1940999999999997,39456.43044609395,40,33532.116741,33532.14073655319,-0.02399555319425417,4.938647983247948,-9.458744898438454e-11
10,11,0.9999999992760467,False,3.1940999999999997,39456.43044609395,40,34898.208219,34898.43827535942,-0.23005635941808578,4.708816093480111,-1.1641532182693481e-10
11,12,0.9999995930816,True,3.1940999999999997,39456.43044609395,40,36101.898366,36102.723806724076,-0.8254407240747241,4.508348173337162,-2.546585164964199e-10
12,15,0.9998222868754106,True,3.1940999999999997,39456.43044609395,40,37110.622558,37112.931001207195,-2.3084432071918854,4.3314808182421,-7.275957614183426e-11
13,19,0.5023533780317122,True,3.1940999999999997,39456.43044609395,40,37842.155862,37871.57679566728,-29.420933667279314,4.173919355648411,1.5024852473288774e-08
0,1,0.9999999999999996,False,3.1734999999999993,39595.28915176302,41,16490.2647,16490.33430675109,-0.06960675109075964,15.43033499620919,3.5288394428789616e-10
1,2,1.0000000000000004,False,3.1734999999999993,39595.28915176302,41,18869.2587,18869.19579883447,0.06290116552918334,10.910894511799617,1.4915713109076023e-10
2,3,1.0000000000000002,False,3.1734999999999993,39595.28915176302,41,21145.8699,21145.84746142993,0.022438570071244612,8.908708063747481,-1.5643308870494366e-10
3,4,1.0000000000000004,False,3.1734999999999993,39595.28915176302,41,23319.1533,23319.22041612427,-0.06711612426806823,7.715167498104595,-1.2369127944111824e-10
4,5,1.0000000000000004,False,3.1734999999999993,39595.28915176302,41,25387.4702,25387.607343896365,-0.1371438963651599,6.900655593423541,-1.8189894035458565e-10
5,6,1.0000000000000004,False,3.1734999999999993,39595.28915176302,41,27348.3471,27348.51591266563,-0.16881266562995734,6.299407883487121,7.275957614183426e-11
6,7,0.9999999999999994,False,3.1734999999999993,39595.28915176302,41,29198.3167,29198.40855292343,-0.09185292342954199,5.832118435198042,-3.637978807091713e-12
7,8,1.0000000000000004,False,3.1734999999999993,39595.28915176302,41,30932.2753,30932.32446337096,-0.049163370957103325,5.455447255899808,1.0913936421275139e-11
8,9,0.999999999999992,False,3.1734999999999993,39595.28915176302,41,32543.3051,32543.337863877787,-0.03276387778532808,5.143444998736397,-1.8189894035458565e-11
9,10,0.9999999999928995,False,3.1734999999999993,39595.28915176302,41,34021.6244,34021.71799300133,-0.09359300132928183,4.879500364742666,-5.093170329928398e-11
10,11,0.9999999952989674,False,3.1734999999999993,39595.28915176302,41,35353.07,35353.43780570904,-0.36780570904375054,4.652421051992354,-2.4010660126805305e-10
11,12,0.9999976820035978,True,3.1734999999999993,39595.28915176302,41,36515.8507,36516.982166871036,-1.1314668710328988,4.4543540318737405,4.3655745685100555e-11
12,16,0.9990722480574155,True,3.1734999999999993,39595.28915176302,41,37470.9656,37474.025614873215,-3.0600148732119123,4.279604925109129,2.9103830456733704e-11
