r_angstrom,bob_dimensionless
5.20925,-7.248053696286803e-10
5.215,-7.200241512682319e-10
5.22075,-7.152797088417947e-10
5.2265,-7.105717179649066e-10
5.23225,-7.058998575538726e-10
5.2379999999999995,-7.012638097844215e-10
5.24375,-6.96663260050571e-10
5.2495,-6.920978969240537e-10
5.25525,-6.875674121152243e-10
5.261,-6.83071500433178e-10
5.26675,-6.786098597491882e-10
5.2725,-6.74182190957821e-10
5.27825,-6.697881979411494e-10
5.284,-6.654275875319241e-10
5.28975,-6.611000694790665e-10
5.2955,-6.568053564117145e-10
5.30125,-6.525431638057499e-10
5.3069999999999995,-6.483132099497923e-10
5.31275,-6.441152159121508e-10
5.3185,-6.399489055083435e-10
5.32425,-6.358140052688022e-10
5.33,-6.317102444075023e-10
5.33575,-6.276373547911302e-10
5.3415,-6.235950709082216e-10
5.34725,-6.195831298391948e-10
5.353,-6.156012712272743e-10
5.35875,-6.116492372482332e-10
5.3645,-6.077267725828843e-10
5.3702499999999995,-6.038336243878136e-10
5.376,-5.999695422686628e-10
5.38175,-5.961342782516398e-10
5.3875,-5.923275867566282e-10
5.39325,-5.885492245713299e-10
5.399,-5.847989508241783e-10
5.40475,-5.81076526958839e-10
5.4105,-5.773817167085981e-10
5.41625,-5.737142860710129e-10
5.422,-5.700740032833821e-10
5.42775,-5.664606387979058e-10
5.4334999999999996,-5.628739652582209e-10
5.4392499999999995,-5.593137574746809e-10
5.445,-5.557797924013784e-10
5.45075,-5.52271849112845e-10
5.4565,-5.487897087815485e-10
5.46225,-5.453331546543111e-10
5.468,-5.419019720312102e-10
5.47375,-5.384959482428285e-10
5.4795,-5.351148726286707e-10
5.48525,-5.317585365156141e-10
5.491,-5.284267331975191e-10
5.49675,-5.251192579133705e-10
5.5024999999999995,-5.218359078267613e-10
5.50825,-5.185764820063433e-10
5.514,-5.153407814048026e-10
5.51975,-5.121286088393596e-10
5.5255,-5.089397689724825e-10
5.53125,-5.057740682914938e-10
5.537,-5.026313150906386e-10
5.54275,-4.995113194516692e-10
5.5485,-4.96413893224637e-10
5.55425,-4.933388500102009e-10
5.56,-4.902860051412026e-10
5.5657499999999995,-4.872551756644419e-10
5.5715,-4.842461803232193e-10
5.57725,-4.812588395391389e-10
5.583,-4.782929753954259e-10
5.58875,-4.753484116193168e-10
5.5945,-4.724249735653983e-10
5.60025,-4.695224881985816e-10
5.606,-4.666407840776492e-10
5.61175,-4.637796913384336e-10
5.6175,-4.6093904167869494e-10
5.62325,-4.581186683411291e-10
5.629,-4.553184060978842e-10
5.6347499999999995,-4.52538091234896e-10
5.6405,-4.497775615366053e-10
5.64625,-4.4703665627030574e-10
5.652,-4.4431521617124764e-10
5.65775,-4.416130834277474e-10
5.6635,-4.3893010166723865e-10
5.66925,-4.362661159397033e-10
5.675,-4.33620972704857e-10
5.68075,-4.309945198174638e-10
5.6865,-4.283866065130292e-10
5.69225,-4.25797083394247e-10
5.6979999999999995,-4.232258024166996e-10
5.70375,-4.2067261687587313e-10
5.7095,-4.1813738139305154e-10
5.71525,-4.156199519025253e-10
5.721,-4.13120185637677e-10
5.72675,-4.10637941118946e-10
5.7325,-4.081730781399184e-10
5.73825,-4.05725457755858e-10
5.744,-4.0329494226923796e-10
5.74975,-4.0088139521958815e-10
5.7555,-3.984846813686549e-10
5.7612499999999995,-3.9610466669081456e-10
5.767,-3.937412183587983e-10
5.77275,-3.91394204732796e-10
5.7785,-3.8906349534918443e-10
5.78425,-3.867489609073823e-10
5.79,-3.8445047325989447e-10
5.79575,-3.82167905399731e-10
5.8015,-3.799011314498907e-10
5.80725,-3.7765002665153236e-10
5.813,-3.7541446735364776e-10
5.81875,-3.731943310017967e-10
5.8245,-3.709894961268436e-10
5.8302499999999995,-3.687998423351947e-10
5.836,-3.666252502979109e-10
5.84175,-3.644656017394455e-10
5.8475,-3.62320779428634e-10
5.85325,-3.6019066716762006e-10
5.859,-3.5807514978172086e-10
5.86475,-3.559741131100426e-10
5.8705,-3.538874439947831e-10
5.87625,-3.518150302722237e-10
5.882,-3.4975676076222013e-10
5.88775,-3.4771252525938245e-10
5.8934999999999995,-3.4568221452312907e-10
5.89925,-3.4366572026849236e-10
5.905,-3.416629351567361e-10
5.91075,-3.396737527865361e-10
5.9165,-3.376980676838482e-10
5.92225,-3.357357752945897e-10
5.928,-3.33786771974133e-10
5.93375,-3.3185095497942415e-10
5.9395,-3.2992822246035257e-10
5.94525,-3.2801847345036977e-10
5.951,-3.261216078589844e-10
5.9567499999999995,-3.242375264621937e-10
5.9624999999999995,-3.22366130895354e-10
5.96825,-3.2050732364398776e-10
5.974,-3.1866100803590334e-10
5.97975,-3.168270882336911e-10
5.9855,-3.1500546922553014e-10
5.99125,-3.1319605681862194e-10
5.997,-3.113987576303732e-10
6.00275,-3.0961347908089116e-10
6.0085,-3.078401293858549e-10
6.01425,-3.0607861754807293e-10
6.02,-3.0432885335072985e-10
6.0257499999999995,-3.025907473496943e-10
6.0315,-3.0086421086582755e-10
6.03725,-2.991491559784175e-10
6.043,-2.9744549551711184e-10
6.04875,-2.9575314305572726e-10
6.0545,-2.940720129047457e-10
6.06025,-2.9240202010399795e-10
6.066,-2.9074308041666053e-10
6.07175,-2.8909511032137683e-10
6.0775,-2.874580270062539e-10
6.08325,-2.8583174836229656e-10
6.0889999999999995,-2.842161929757164e-10
6.09475,-2.8261128012286624e-10
6.1005,-2.810169297627367e-10
6.10625,-2.7943306253039044e-10
6.112,-2.7785959973170933e-10
6.11775,-2.7629646333626624e-10
6.1235,-2.7474357597094654e-10
6.12925,-2.7320086091450835e-10
6.135,-2.7166824209082873e-10
6.14075,-2.701456440638392e-10
6.1465,-2.6863299203002175e-10
6.1522499999999996,-2.671302118139068e-10
6.1579999999999995,-2.6563722986150736e-10
6.16375,-2.6415397323506684e-10
6.1695,-2.626803696064928e-10
6.17525,-2.6121634725266785e-10
6.181,-2.5976183504907093e-10
6.18675,-2.583167624645253e-10
6.1925,-2.568810595561333e-10
6.19825,-2.554546569628984e-10
6.204,-2.540374859010354e-10
6.20975,-2.5262947815871787e-10
6.2155,-2.5123056609007557e-10
6.2212499999999995,-2.4984068261087945e-10
6.227,-2.4845976119291413e-10
6.23275,-2.4708773585853806e-10
6.2385,-2.457245411761809e-10
6.24425,-2.44370112255279e-10
6.25,-2.4302438474102267e-10
6.25575,-2.416872948096666e-10
6.2615,-2.4035877916327706e-10
6.26725,-2.39038775025793e-10
6.273,-2.3772722013702277e-10
6.27875,-2.3642405274908017e-10
6.2844999999999995,-2.3512921162094415e-10
6.29025,-2.338426360145197e-10
6.296,-2.3256426568919747e-10
6.30175,-2.3129404089791468e-10
6.3075,-2.300319023828404e-10
6.31325,-2.2877779137031067e-10
6.319,-2.2753164956688913e-10
6.32475,-2.2629341915467736e-10
6.3305,-2.2506304278756296e-10
6.33625,-2.2384046358653003e-10
6.342,-2.2262562513496913e-10
6.34775,-2.2141847147605144e-10
6.3534999999999995,-2.2021894710672554e-10
6.35925,-2.1902699697434105e-10
6.365,-2.1784256647345946e-10
6.37075,-2.1666560144060184e-10
6.3765,-2.154960481508719e-10
6.38225,-2.1433385331382945e-10
6.388,-2.1317896406992585e-10
6.39375,-2.1203132798581448e-10
6.3995,-2.1089089305172456e-10
6.40525,-2.0975760767658354e-10
6.411,-2.086314206848284e-10
6.4167499999999995,-2.0751228131284134e-10
6.4225,-2.0640013920463514e-10
6.42825,-2.0529494440866435e-10
6.434,-2.0419664737444847e-10
6.43975,-2.0310519894844515e-10
6.4455,-2.0202055037086117e-10
6.45125,-2.009426532719006e-10
6.457,-1.9987145966876332e-10
6.46275,-1.9880692196170586e-10
6.4685,-1.9774899293103976e-10
6.47425,-1.9669762573319234e-10
6.4799999999999995,-1.9565277389808034e-10
6.4857499999999995,-1.946143913255459e-10
6.4915,-1.9358243228197974e-10
6.49725,-1.925568513969448e-10
6.503,-1.9153760366036218e-10
6.50875,-1.9052464441913471e-10
6.5145,-1.8951792937377027e-10
6.52025,-1.8851741457594312e-10
6.526,-1.8752305642474214e-10
6.53175,-1.8653481166366951e-10
6.5375,-1.8555263737820188e-10
6.54325,-1.8457649099203864e-10
6.5489999999999995,-1.836063302646634e-10
6.55475,-1.8264211328853e-10
6.5605,-1.8168379848512317e-10
6.56625,-1.807313446034579e-10
6.572,-1.797847107165152e-10
6.57775,-1.7884385621824065e-10
6.5835,-1.7790874082110573e-10
6.58925,-1.7697932455329405e-10
6.595,-1.760555677557e-10
6.60075,-1.7513743107986504e-10
6.6065,-1.7422487548422615e-10
6.6122499999999995,-1.7331786223223977e-10
6.618,-1.7241635288975574e-10
6.62375,-1.7152030932220322e-10
6.6295,-1.70629693691402e-10
6.63525,-1.6974446845424902e-10
6.641,-1.6886459635915444e-10
6.64675,-1.6799004044397816e-10
6.6525,-1.6712076403359091e-10
6.65825,-1.6625673073668557e-10
6.664,-1.653979044444638e-10
6.66975,-1.6454424932744715e-10
6.6754999999999995,-1.636957298330384e-10
6.6812499999999995,-1.628523106838332e-10
6.687,-1.6201395687443108e-10
6.69275,-1.6118063366937205e-10
6.6985,-1.60352306601073e-10
6.70425,-1.5952894146776432e-10
6.71,-1.5871050433011322e-10
6.71575,-1.5789696151028587e-10
6.7215,-1.570882795887583e-10
6.72725,-1.5628442540262816e-10
6.733,-1.554853660433637e-10
6.73875,-1.5469106885455254e-10
6.7444999999999995,-1.5390150142965073e-10
6.75025,-1.5311663161010692e-10
6.756,-1.5233642748292353e-10
6.76175,-1.5156085737915614e-10
6.7675,-1.5078988987091206e-10
6.77325,-1.5002349377041243e-10
6.779,-1.492616381271783e-10
6.78475,-1.485042922261548e-10
6.7905,-1.4775142558602277e-10
6.79625,-1.470030079567602e-10
6.802,-1.4625900931832907e-10
6.8077499999999995,-1.4551939987823663e-10
6.8135,-1.4478415006928444e-10
6.81925,-1.4405323054900556e-10
6.825,-1.4332661219610032e-10
6.83075,-1.4260426611006119e-10
6.8365,-1.4188616360798375e-10
6.84225,-1.4117227622400396e-10
6.848,-1.4046257570648423e-10
6.85375,-1.3975703401670044e-10
6.8595,-1.3905562332734108e-10
6.86525,-1.3835831601969355e-10
6.8709999999999996,-1.376650846832689e-10
6.8767499999999995,-1.3697590211298796e-10
6.8825,-1.3629074130786836e-10
6.88825,-1.3560957546933613e-10
6.894,-1.3493237799991253e-10
6.89975,-1.3425912250077554e-10
6.9055,-1.3358978277044656e-10
6.91125,-1.3292433280328992e-10
6.917,-1.3226274678801192e-10
6.92275,-1.316049991055975e-10
6.9285,-1.309510643278096e-10
6.93425,-1.3030091721606344e-10
6.9399999999999995,-1.2965453271955068e-10
6.94575,-1.2901188597336372e-10
6.9515,-1.2837295229774505e-10
6.95725,-1.277377071958364e-10
6.963,-1.2710612635217798e-10
6.96875,-1.2647818563195802e-10
6.9745,-1.2585386107894946e-10
6.98025,-1.2523312891400913e-10
6.986,-1.2461596553338945e-10
6.99175,-1.2400234750855088e-10
6.9975,-1.2339225158316048e-10
7.0032499999999995,-1.2278565467234159e-10
7.0089999999999995,-1.221825338617358e-10
7.01475,-1.2158286640525196e-10
7.0205,-1.2098662972412823e-10
7.02625,-1.203938014059941e-10
7.032,-1.1980435920224417e-10
7.03775,-1.192182810284133e-10
7.0435,-1.1863554496136283e-10
7.04925,-1.1805612923853016e-10
7.055,-1.1748001225699085e-10
7.06075,-1.1690717257139515e-10
7.0665,-1.1633758889340518e-10
7.0722499999999995,-1.1577124009019428e-10
7.078,-1.1520810518275866e-10
7.08375,-1.1464816334516708e-10
7.0895,-1.140913939032477e-10
7.09525,-1.1353777633346257e-10
7.101,-1.1298729026084416e-10
7.10675,-1.1243991545955806e-10
7.1125,-1.118956318495265e-10
7.11825,-1.1135441949680339e-10
7.124,-1.108162586122613e-10
7.12975,-1.1028112954952793e-10
7.1354999999999995,-1.0974901280479859e-10
7.14125,-1.0921988901496016e-10
7.147,-1.0869373895721611e-10
7.15275,-1.0817054354702286e-10
7.1585,-1.0765028383827747e-10
7.16425,-1.0713294102069135e-10
7.17,-1.0661849641960266e-10
7.17575,-1.0610693149522598e-10
7.1815,-1.0559822784040125e-10
7.18725,-1.0509236718078136e-10
7.193,-1.045893313727686e-10
7.1987499999999995,-1.0408910240332719e-10
7.2044999999999995,-1.035916623882949e-10
7.21025,-1.0309699357163269e-10
7.216,-1.0260507832448682e-10
7.22175,-1.0211589914368809e-10
7.2275,-1.0162943865156429e-10
7.23325,-1.0114567959425185e-10
7.239,-1.0066460484132071e-10
7.24475,-1.001861973837108e-10
7.2505,-9.971044033448247e-11
7.25625,-9.923731692600255e-11
7.262,-9.876681051050721e-11
7.2677499999999995,-9.829890455803841e-11
7.2735,-9.783358265644398e-11
7.27925,-9.737082850950164e-11
7.285,-9.691062593691907e-11
7.29075,-9.645295887302075e-11
7.2965,-9.599781136562248e-11
7.30225,-9.554516757528091e-11
7.308,-9.509501177491851e-11
7.31375,-9.464732834794755e-11
7.3195,-9.420210178827022e-11
7.32525,-9.375931669915297e-11
7.3309999999999995,-9.331895779228867e-11
7.33675,-9.288100988685862e-11
7.3425,-9.244545790896976e-11
7.34825,-9.201228689034162e-11
7.354,-9.158148196849383e-11
7.35975,-9.115302838430752e-11
7.3655,-9.072691148296326e-11
7.37125,-9.030311671168992e-11
7.377,-8.988162962032754e-11
7.38275,-8.946243585888863e-11
7.3885,-8.904552117849609e-11
7.3942499999999995,-8.863087142931977e-11
7.3999999999999995,-8.821847256057645e-11
7.40575,-8.780831061902914e-11
7.4115,-8.740037174898707e-11
7.41725,-8.699464219136774e-11
7.423,-8.659110828238384e-11
7.42875,-8.618975645373075e-11
7.4345,-8.579057323108593e-11
7.44025,-8.539354523335852e-11
7.446,-8.49986591730645e-11
7.45175,-8.460590185407564e-11
7.4575,-8.42152601718071e-11
7.4632499999999995,-8.382672111284223e-11
7.469,-8.344027175286912e-11
7.47475,-8.305589925780609e-11
7.4805,-8.267359088136309e-11
7.48625,-8.229333396579203e-11
7.492,-8.191511594038602e-11
7.49775,-8.153892432091672e-11
7.5035,-8.116474670907144e-11
7.50925,-8.079257079226565e-11
7.515,-8.042238434176704e-11
7.52075,-8.00541752132583e-11
7.5264999999999995,-7.968793134608678e-11
7.5322499999999994,-7.932364076157615e-11
7.538,-7.896129156377683e-11
7.54375,-7.860087193758999e-11
7.5495,-7.824237014914283e-11
7.55525,-7.788577454466301e-11
7.561,-7.753107354991586e-11
7.56675,-7.717825567001682e-11
7.5725,-7.682730948793072e-11
7.57825,-7.647822366465938e-11
7.584,-7.613098693867881e-11
7.5897499999999996,-7.578558812481373e-11
7.5954999999999995,-7.544201611386232e-11
7.60125,-7.510025987259628e-11
7.607,-7.476030844188497e-11
7.61275,-7.442215093763323e-11
7.6185,-7.408577654946837e-11
7.62425,-7.375117453998978e-11
7.63,-7.341833424458136e-11
7.63575,-7.308724507066109e-11
7.6415,-7.275789649749355e-11
7.64725,-7.24302780750643e-11
7.653,-7.210437942426752e-11
7.6587499999999995,-7.178019023578046e-11
7.6645,-7.145770026968822e-11
7.67025,-7.113689935510868e-11
7.676,-7.0817777389442e-11
7.68175,-7.050032433855836e-11
7.6875,-7.018453023492196e-11
7.69325,-6.987038517871657e-11
7.699,-6.95578793357821e-11
7.70475,-6.924700293855254e-11
7.7105,-6.893774628436757e-11
7.71625,-6.863009973584788e-11
7.7219999999999995,-6.832405371995708e-11
7.7277499999999995,-6.801959872781423e-11
7.7335,-6.771672531356824e-11
7.73925,-6.741542409496066e-11
7.745,-6.711568575201255e-11
7.75075,-6.681750102683689e-11
7.7565,-6.652086072345099e-11
7.76225,-6.622575570646337e-11
7.768,-6.593217690201175e-11
7.77375,-6.564011529607466e-11
7.7795,-6.534956193428389e-11
7.78525,-6.506050792229971e-11
7.7909999999999995,-6.477294442412252e-11
7.79675,-6.448686266265564e-11
7.8025,-6.420225391876734e-11
7.80825,-6.391910953110329e-11
7.814,-6.363742089533617e-11
7.81975,-6.335717946416569e-11
7.8255,-6.307837674694339e-11
7.83125,-6.280100430835956e-11
7.837,-6.252505376919354e-11
7.84275,-6.225051680537583e-11
7.8485,-6.197738514761287e-11
7.8542499999999995,-6.170565058063673e-11
7.859999999999999,-6.143530494376778e-11
7.86575,-6.116634012922652e-11
7.8715,-6.089874808325906e-11
7.87725,-6.063252080407356e-11
7.883,-6.036765034296592e-11
7.88875,-6.010412880281894e-11
7.8945,-5.984194833847753e-11
7.90025,-5.95811011559984e-11
7.906,-5.932157951208727e-11
7.91175,-5.906337571466158e-11
7.9174999999999995,-5.880648212116228e-11
7.9232499999999995,-5.855089113892894e-11
7.929,-5.829659522538737e-11
7.93475,-5.8043586886173754e-11
7.9405,-5.77918586764477e-11
7.94625,-5.7541403199016416e-11
7.952,-5.729221310564781e-11
7.95775,-5.704428109481943e-11
7.9635,-5.679759991321916e-11
7.96925,-5.6552162354056924e-11
7.975,-5.6307961257252295e-11
7.98075,-5.6064989509246884e-11
7.9864999999999995,-5.582324004225399e-11
7.99225,-5.558270583463378e-11
7.998,-5.5343379909392587e-11
8.00375,-5.510525533474565e-11
8.0095,-5.486832522467991e-11
8.01525,-5.4632582736140165e-11
8.021,-5.439802107052977e-11
8.02675,-5.416463347352307e-11
8.032499999999999,-5.3932413233752263e-11
8.03825,-5.370135368299499e-11
8.044,-5.3471448195799156e-11
8.04975,-5.324269018967053e-11
8.055499999999999,-5.30150731239472e-11
8.061250000000001,-5.278859049998717e-11
8.067,-5.256323586041799e-11
8.07275,-5.233900278988713e-11
8.0785,-5.2115884913373684e-11
8.08425,-5.189387589712627e-11
8.09,-5.167296944734997e-11
8.095749999999999,-5.1453159310956646e-11
8.1015,-5.123443927406423e-11
8.10725,-5.1016803163122283e-11
8.113,-5.080024484322366e-11
8.118749999999999,-5.058475821885489e-11
8.124500000000001,-5.037033723314582e-11
8.13025,-5.015697586768202e-11
8.136,-4.994466814269236e-11
8.14175,-4.973340811554832e-11
8.1475,-4.9523189881701915e-11
8.15325,-4.9314007574498134e-11
8.158999999999999,-4.910585536348661e-11
8.16475,-4.889872745573476e-11
8.1705,-4.8692618094702236e-11
8.17625,-4.8487521560428535e-11
8.181999999999999,-4.828343216897022e-11
8.187750000000001,-4.808034427202573e-11
8.1935,-4.7878252257310594e-11
8.19925,-4.767715054724427e-11
8.205,-4.747703360026329e-11
8.21075,-4.727789590875777e-11
8.2165,-4.707973200057213e-11
8.222249999999999,-4.6882536437316794e-11
8.228,-4.668630381493094e-11
8.23375,-4.649102876330736e-11
8.2395,-4.6296705946104824e-11
8.245249999999999,-4.610333006018534e-11
8.251,-4.591089583580175e-11
8.25675,-4.571939803584736e-11
8.2625,-4.552883145660628e-11
8.26825,-4.533919092606516e-11
8.274000000000001,-4.515047130522631e-11
8.27975,-4.496266748660694e-11
8.285499999999999,-4.4775774395177165e-11
8.29125,-4.458978698667166e-11
8.297,-4.4404700248902817e-11
8.30275,-4.422050920063518e-11
8.308499999999999,-4.4037208891773054e-11
8.31425,-4.385479440279775e-11
8.32,-4.3673260844579954e-11
8.32575,-4.3492603358754946e-11
8.3315,-4.331281711678463e-11
8.337250000000001,-4.3133897320145145e-11
8.343,-4.295583919995167e-11
8.348749999999999,-4.277863801677083e-11
8.3545,-4.260228906080831e-11
8.36025,-4.24267876507833e-11
8.366,-4.2252129135054035e-11
8.371749999999999,-4.207830889011708e-11
8.3775,-4.190532232135769e-11
8.38325,-4.17331648619243e-11
8.389,-4.15618319736664e-11
8.39475,-4.139131914619668e-11
8.400500000000001,-4.1221621896703365e-11
8.40625,-4.105273576995027e-11
8.411999999999999,-4.0884656338276763e-11
8.41775,-4.071737920103502e-11
8.4235,-4.055089998440242e-11
8.42925,-4.038521434175674e-11
8.434999999999999,-4.022031795292579e-11
8.44075,-4.005620652381224e-11
8.4465,-3.9892875787331545e-11
8.45225,-3.973032150172367e-11
8.458,-3.956853945149103e-11
8.463750000000001,-3.94075254470233e-11
8.4695,-3.9247275324034664e-11
8.475249999999999,-3.9087784943563785e-11
8.481,-3.8929050191973856e-11
8.48675,-3.877106698076496e-11
8.4925,-3.861383124601134e-11
8.498249999999999,-3.8457338948736545e-11
8.504,-3.8301586074725865e-11
8.50975,-3.8146568633588394e-11
8.5155,-3.7992282659319754e-11
8.52125,-3.783872421030215e-11
8.527,-3.768588936836637e-11
8.53275,-3.753377423916703e-11
8.538499999999999,-3.7382374952370086e-11
8.54425,-3.723168766015218e-11
8.55,-3.7081708538888924e-11
8.55575,-3.6932433787278994e-11
8.5615,-3.678385962765728e-11
8.56725,-3.6635982304306573e-11
8.573,-3.648879808495826e-11
8.57875,-3.634230325947923e-11
8.5845,-3.619649413968427e-11
8.59025,-3.605136706027401e-11
8.596,-3.590691837752181e-11
8.60175,-3.576314446964892e-11
8.6075,-3.5620041736824495e-11
8.61325,-3.547760660041523e-11
8.619,-3.5335835503735736e-11
8.62475,-3.519472491092297e-11
8.6305,-3.505427130749904e-11
8.63625,-3.491447120018359e-11
8.642,-3.477532111633104e-11
8.64775,-3.4636817604118184e-11
8.6535,-3.4498957232169005e-11
8.65925,-3.436173658992985e-11
8.665,-3.422515228673148e-11
8.67075,-3.408920095272704e-11
8.676499999999999,-3.395387923757891e-11
8.68225,-3.3819183811021484e-11
8.688,-3.368511136267358e-11
8.69375,-3.355165860185084e-11
8.6995,-3.341882225719058e-11
8.70525,-3.328659907721452e-11
8.711,-3.315498582920328e-11
8.71675,-3.302397929994672e-11
8.7225,-3.2893576294993595e-11
8.72825,-3.2763773639026716e-11
8.734,-3.26345681754878e-11
8.739749999999999,-3.2505956766389853e-11
8.7455,-3.237793629212959e-11
8.75125,-3.2250503651862627e-11
8.757,-3.2123655762940685e-11
8.76275,-3.199738956072404e-11
8.7685,-3.187170199876907e-11
8.77425,-3.17465900486407e-11
8.78,-3.162205069934962e-11
8.78575,-3.1498080958102635e-11
8.7915,-3.137467784936474e-11
8.79725,-3.125183841523428e-11
8.802999999999999,-3.112955971525536e-11
8.80875,-3.100783882566751e-11
8.8145,-3.088667284071878e-11
8.82025,-3.076605887097747e-11
8.826,-3.0645994044270034e-11
8.83175,-3.052647550493077e-11
8.8375,-3.040750041436457e-11
8.84325,-3.0289065950296536e-11
8.849,-3.0171169307147193e-11
8.85475,-3.0053807695282124e-11
8.8605,-2.9936978341949915e-11
8.866249999999999,-2.9820678489781425e-11
8.872,-2.970490539847812e-11
8.87775,-2.958965634256099e-11
8.8835,-2.947492861324642e-11
8.88925,-2.936071951732069e-11
8.895,-2.924702637676476e-11
8.90075,-2.9133846529692257e-11
8.9065,-2.90211773292239e-11
8.91225,-2.8909016144237895e-11
8.918,-2.8797360358431953e-11
8.92375,-2.868620737088608e-11
8.929499999999999,-2.857555459549981e-11
8.93525,-2.8465399461742548e-11
8.941,-2.835573941296528e-11
8.94675,-2.8246571908276457e-11
8.9525,-2.81378944208537e-11
8.95825,-2.802970443850656e-11
8.964,-2.7921999463676528e-11
8.96975,-2.7814777012874252e-11
8.9755,-2.7708034617617503e-11
8.98125,-2.7601769822742854e-11
8.987,-2.7495980187718812e-11
8.99275,-2.7390663286083058e-11
8.9985,-2.728581670506726e-11
9.004249999999999,-2.7181438045784653e-11
9.01,-2.707752492323007e-11
9.01575,-2.6974074965717136e-11
9.0215,-2.6871085815816243e-11
9.02725,-2.6768555129041417e-11
9.033,-2.6666480574225486e-11
9.03875,-2.656485983408287e-11
9.0445,-2.646369060408402e-11
9.05025,-2.6362970593205793e-11
9.056,-2.6262697522993506e-11
9.06175,-2.616286912849887e-11
9.067499999999999,-2.606348315734205e-11
9.07325,-2.5964537370274443e-11
9.079,-2.5866029540615895e-11
9.08475,-2.576795745425471e-11
9.0905,-2.5670318909647644e-11
9.09625,-2.5573111718195093e-11
9.102,-2.5476333703115546e-11
9.10775,-2.537998270038354e-11
9.1135,-2.5284056557979304e-11
9.11925,-2.518855313645152e-11
9.125,-2.509347030797938e-11
9.130749999999999,-2.4998805957122944e-11
9.1365,-2.4904557980447964e-11
9.14225,-2.4810724285963114e-11
9.148,-2.4717302794057926e-11
9.15375,-2.4624291436564867e-11
9.1595,-2.4531688156759318e-11
9.16525,-2.4439490910297528e-11
9.171,-2.4347697663153144e-11
9.17675,-2.425630639405584e-11
9.1825,-2.41653150920527e-11
9.18825,-2.407472175800889e-11
9.193999999999999,-2.3984524404044918e-11
9.19975,-2.3894721053349042e-11
9.2055,-2.3805309739989665e-11
9.21125,-2.3716288509478116e-11
9.217,-2.3627655418018295e-11
9.22275,-2.3539408532694254e-11
9.2285,-2.3451545931470197e-11
9.23425,-2.3364065703002907e-11
9.24,-2.32769659470169e-11
9.24575,-2.3190244773178906e-11
9.2515,-2.3103900302223406e-11
9.257249999999999,-2.3017930665389848e-11
9.263,-2.2932334003859898e-11
9.26875,-2.2847108469507792e-11
9.2745,-2.2762252224900326e-11
9.28025,-2.2677763441983747e-11
9.286,-2.259364030358445e-11
9.29175,-2.2509881002095866e-11
9.2975,-2.2426483740416413e-11
9.30325,-2.234344673138671e-11
9.309,-2.2260768197226822e-11
9.31475,-2.2178446370661793e-11
9.3205,-2.209647949398371e-11
9.32625,-2.201486581905167e-11
9.332,-2.193360360766701e-11
9.33775,-2.1852691131198077e-11
9.3435,-2.1772126670205086e-11
9.34925,-2.1691908515190466e-11
9.355,-2.1612034966223665e-11
9.36075,-2.1532504332003237e-11
9.3665,-2.1453314931545113e-11
9.37225,-2.1374465092306728e-11
9.378,-2.1295953151312553e-11
9.38375,-2.12177774549665e-11
9.3895,-2.1139936358301573e-11
9.395249999999999,-2.106242822554263e-11
9.401,-2.098525143029397e-11
9.40675,-2.0908404354413816e-11
9.4125,-2.0831885389327406e-11
9.41825,-2.0755692934901496e-11
9.424,-2.0679825399631917e-11
9.42975,-2.0604281201206364e-11
9.4355,-2.0529058765566438e-11
9.44125,-2.0454156527470426e-11
9.447,-2.037957293011811e-11
9.45275,-2.0305306425338352e-11
9.458499999999999,-2.0231355473401534e-11
9.46425,-2.0157718543019524e-11
9.47,-2.0084394110970512e-11
9.47575,-2.0011380662849373e-11
9.4815,-1.9938676691942123e-11
9.48725,-1.9866280700163866e-11
9.493,-1.9794191197308444e-11
9.49875,-1.9722406701423604e-11
9.5045,-1.9650925738623418e-11
9.51025,-1.9579746843088285e-11
9.516,-1.950886855687733e-11
9.521749999999999,-1.943828942974082e-11
9.5275,-1.936800801968295e-11
9.53325,-1.9298022892211458e-11
9.539,-1.922833262071281e-11
9.54475,-1.915893578645222e-11
9.5505,-1.9089830978198448e-11
9.55625,-1.9021016792411398e-11
9.562,-1.8952491833054538e-11
9.56775,-1.888425471178247e-11
9.5735,-1.8816304047378186e-11
9.57925,-1.874863846669099e-11
9.584999999999999,-1.8681256603510977e-11
9.59075,-1.8614157099131803e-11
9.5965,-1.8547338601975493e-11
9.60225,-1.8480799767967638e-11
9.608,-1.841453926034979e-11
9.61375,-1.8348555749304288e-11
9.6195,-1.8282847912141854e-11
9.62525,-1.8217414433489173e-11
9.631,-1.8152254004726134e-11
9.63675,-1.8087365324736177e-11
9.6425,-1.802274709896836e-11
9.648249999999999,-1.7958398039812517e-11
9.654,-1.7894316866786876e-11
9.65975,-1.7830502306162858e-11
9.6655,-1.7766953090777488e-11
9.67125,-1.770366796059618e-11
9.677,-1.764064566196237e-11
9.68275,-1.757788494853545e-11
9.6885,-1.7515384579790077e-11
9.69425,-1.7453143322329282e-11
9.7,-1.7391159949321715e-11
9.70575,-1.7329433240314036e-11
9.7115,-1.7267961981230934e-11
9.71725,-1.7206744964937888e-11
9.722999999999999,-1.7145780989928043e-11
9.72875,-1.7085068862010508e-11
9.7345,-1.7024607392622063e-11
9.74025,-1.6964395399952682e-11
9.746,-1.69044317080076e-11
9.75175,-1.6844715147357665e-11
